id,series,name,codes,sizes,pdf,hidden,local
1202,R4 SPEED SERIES,Speed Limit - Time Based,R4-SA102,450x650,Y,False,Original PDFs/1202.pdf
1526,R4 SPEED SERIES,School Speed Limit 40 - Time Based School Days.,R4-SA105A | R4-SA105B,450x1350 | 600x1800,Y,False,Original PDFs/1526.pdf
1550,R4 SPEED SERIES,End 30 Area - Refer to R4-13,R4-SA109,600x200,Y,False,Original PDFs/1550.pdf
1556,R4 SPEED SERIES,"R4-SA110 - School Speed Limit, School Days - Time Based",R4-SA110A | R4-SA110B,450x1350 | 600x1800,Y,False,Original PDFs/1556.pdf
693,R5 PARKING SERIES,"Parking Signs (Refer to Australian Standards for designs) (R5-39 requires approval from Manager, Traffic Services, DPTI)",R5-1,0x0,N,False,
1151,R5 PARKING SERIES,Event Parking (Generic sign code only),R5-2,225x450,Y,False,Original PDFs/1151.pdf
1221,R5 PARKING SERIES,Accessible Parking (Generic sign code only),R5-10,225x450,Y,False,Original PDFs/1221.pdf
1094,R5 PARKING SERIES,Bus Zone,R5-20,225x300,N,False,
1171,R5 PARKING SERIES,No Standing (with Times) School Days (Generic sign code only),R5-36,225x400,N,False,
1451,R5 PARKING SERIES,Tow Away Zone (Requires approval from Manager Traffic Services DIT),R5-39A | R5-39B,600x225 | 900x337,Y,False,Original PDFs/1451.pdf
1152,R5 PARKING SERIES,No Parking - During Stadium Events (Generic sign code only),R5-41,225x450,Y,False,Original PDFs/1152.pdf
61,R5 PARKING SERIES,"Clearway with one or two time periods periods/days or At All Times (Approval required for use - refer to Manager, Traffic Services, DPTI (ARR-176)",R5-50A | R5-50B,600x800 | 900x1200,N,False,
62,R5 PARKING SERIES,"End Clearway (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-176) ",R5-51A | R5-51B,600x600 | 900x900,N,False,
65,R5 PARKING SERIES,"Emergency Stopping Lane Only (L or R) (Approval required for use  - refer to Manager, Traffic Services, DPTI) (ARR-95)",R5-58,1500x1100,N,False,
66,R5 PARKING SERIES,Parking Area One or two time/day periods (not used on DPTI maintained Rd's),R5-60A | R5-60B,2000x1000 | 3000x1500,N,False,
67,R5 PARKING SERIES,Parking Area requiring ticket Time and date period (not used on DPTI maintained Rd's),R5-61A | R5-61B,600x900 | 900x1350,N,False,
68,R5 PARKING SERIES,Parking Area Two time/day periods (not used on DPTI maintained Rd's),R5-62A | R5-62B,450x800 | 600x1065,N,False,
69,R5 PARKING SERIES,End of Parking Area (not used on DPTI maintained roads) (ARR-335),R5-63A | R5-63B,600x600 | 900x900,N,False,
633,R5 PARKING SERIES,Area Parking Control Ahead (not used on DPTI maintained Rd's),R5-64A | R5-64B,600x600 | 800x800,N,False,
634,R5 PARKING SERIES,Park in Bays Only (not used on DPTI maintained Rd's) (ARR-211),R5-65A | R5-65B,450x300 | 600x400,N,False,
70,R5 PARKING SERIES,No Stopping Area - 2 Times (not used on DPTI maintained Rd's),R5-70A | R5-70B,2000x1000 | 3000x1500,N,False,
71,R5 PARKING SERIES,No Stopping Area - 1 Time (not used on DPTI maintained Rd's) (ARR-167),R5-71A | R5-71AA | R5-71B,600x800 | 450x600 | 900x1200,Y,False,Original PDFs/71.pdf
635,R5 PARKING SERIES,No Stopping Area - Internal (not used on DPTI maintained Rd's),R5-72A | R5-72B,450x800 | 600x1065,N,False,
72,R5 PARKING SERIES,No Stopping Area - End (not used on DPTI maintained Rd's) (ARR-335),R5-73A | R5-73B,450x600 | 600x800,N,False,
637,R5 PARKING SERIES,No Parking Area - 2 Times (not used on DPTI maintained Rd's),R5-80,2000x1000,N,False,
73,R5 PARKING SERIES,No Parking Area - 1 Time (not used on DPTI maintained Rd's) (ARR-168),R5-81A | R5-81B | R5-81C,450x600 | 600x800 | 900x1200,N,False,
638,R5 PARKING SERIES,No Parking - Internal (not used on DPTI maintained Rd's),R5-82A | R5-82B,450x800 | 600x1065,N,False,
639,R5 PARKING SERIES,End No Parking Area (not used on DPTI maintained Rd's) (ARR-335),R5-83,450x600,N,False,
1560,R5 PARKING SERIES,R5-SA40L,R5-SA40L,225x300,Y,False,Original PDFs/1560.pdf
1561,R5 PARKING SERIES,R5-SA40R,R5-SA40R,225x300,Y,False,Original PDFs/1561.pdf
1562,R5 PARKING SERIES,R5-SA40,R5-SA40,225x300,Y,False,Original PDFs/1562.pdf
1208,R5 PARKING SERIES,Clearway - One Time Period,R5-SA46-1,225x300,Y,False,Original PDFs/1208.pdf
1209,R5 PARKING SERIES,Clearway - Two Time Periods,R5-SA46-2,225x450,Y,False,Original PDFs/1209.pdf
74,R5 PARKING SERIES,Part Time Bus Lane / Parking - One Time Period,R5-SA100-1N,225x600,Y,False,Original PDFs/74.pdf
75,R5 PARKING SERIES,Part Time Bus Lane / Parking - Two Time Periods,R5-SA100-2N,225x800,Y,False,Original PDFs/75.pdf
920,R5 PARKING SERIES,Part Time Bus Lane / Parking - One Time Period,R5-SA100-1W,450x450,Y,False,Original PDFs/920.pdf
1109,R5 PARKING SERIES,Part Time Bus Lane / Parking - Two Time Periods,R5-SA100-2W,450x450,Y,False,Original PDFs/1109.pdf
77,R5 PARKING SERIES,Part Time Bicycle Lane / Parking - One Time Period,R5-SA101-1N,225x600,Y,False,Original PDFs/77.pdf
78,R5 PARKING SERIES,Part Time Bicycle Lane / Parking - Two Time Periods,R5-SA101-2N,225x800,Y,False,Original PDFs/78.pdf
921,R5 PARKING SERIES,Part Time Bicycle Lane / Parking - One Time Period,R5-SA101-1W,450x450,Y,False,Original PDFs/921.pdf
1110,R5 PARKING SERIES,Part Time Bicycle Lane / Parking - Two Time Periods,R5-SA101-2W,450x450,Y,False,Original PDFs/1110.pdf
1444,R5 PARKING SERIES,Bicycle Lane - Two time periods,R5-SA102,225x450,Y,False,Original PDFs/1444.pdf
80,R5 PARKING SERIES,Parking Permitted In This Bay During Clearway Period,R5-SA163,225x300,Y,False,Original PDFs/80.pdf
81,R5 PARKING SERIES,Parking (any time period) Permitted In This Bay At All Times,R5-SA164,225x300,Y,False,Original PDFs/81.pdf
82,R5 PARKING SERIES,No Stopping When Lights Flashing,R5-SA165,225x450,Y,False,Original PDFs/82.pdf
83,R5 PARKING SERIES,X P Trucks Only Times,R5-SA166,225x300,Y,False,Original PDFs/83.pdf
1085,R5 PARKING SERIES,No Parking / No Stopping - EV Electric Vehicles Excepted,R5-SA167,225x450,Y,False,Original PDFs/1085.pdf
1548,R5 PARKING SERIES,No Stopping Maintenance Vehicles Excepted,R5-SA168,225x450,Y,False,Original PDFs/1548.pdf
85,R6 MISCELLANEOUS SERIES,No Overtaking Or Passing (ARR-93),R6-1A | R6-1B,750x900 | 1200x1440,N,False,
86,R6 MISCELLANEOUS SERIES,No Overtaking On Bridge (ARR-94),R6-2A | R6-2B,750x900 | 1200x1440,N,False,
87,R6 MISCELLANEOUS SERIES,Bridge Load Limit (t) Gross (ARR-103),R6-3A | R6-3B,600x900 | 900x1350,N,False,
88,R6 MISCELLANEOUS SERIES,Gross Load Limit (t) (ARR-103),R6-4A | R6-4B,600x900 | 900x1350,N,False,
90,R6 MISCELLANEOUS SERIES,Stop Here On Red Signal (ARR-56),R6-6A | R6-6B,450x750 | 675x1125,N,False,
91,R6 MISCELLANEOUS SERIES,"Hand Stop Banner Koala Pedestrian Crossing (double sided) ('AA' size used only at crossings)(ARR-80,101)",R6-7A | R6-7AA | R6-7B,450x450 | 375x375 | 600x600,Y,False,Original PDFs/91.pdf
92,R6 MISCELLANEOUS SERIES,Stop/Slow Bat (Stop Face) and Stop Railway Gate sign,R6-8A | R6-8B,450x450 | 600x600,N,False,
93,R6 MISCELLANEOUS SERIES,Stop On Red Signal (ARR-56),R6-9,450x600,N,False,
94,R6 MISCELLANEOUS SERIES,Buses Prohibited (to enter or travel on a road) (ARR-106),R6-10-1A | R6-10-1B | R6-10-1C,600x600 | 900x900 | 1200x1200,N,False,
95,R6 MISCELLANEOUS SERIES,Trucks Prohibited (to enter or travel on a road) (ARR-104),R6-10-2A | R6-10-2B | R6-10-2C,600x600 | 900x900 | 1200x1200,N,False,
96,R6 MISCELLANEOUS SERIES,"The riding of bicycles is prohibited beyond this sign (ARR-239,242,252)",R6-10-3A | R6-10-3B | R6-10-3C | R6-10-3D,450x450 | 600x600 | 750x750 | 900x900,N,False,
97,R6 MISCELLANEOUS SERIES,Low Clearance (m) (ARR-102),R6-11,1950x600,N,False,
98,R6 MISCELLANEOUS SERIES,Clearance (m) (ARR-102),R6-12,1500x600,N,False,
99,R6 MISCELLANEOUS SERIES,"No Pedestrians Bicycles Animals Beyond This Point. Also refer to R6-SA101 (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-97,229)",R6-13,1200x1500,N,False,
100,R6 MISCELLANEOUS SERIES,Stop Here On Red Arrow (ARR-56),R6-14A | R6-14B,450x750 | 675x1125,N,False,
101,R6 MISCELLANEOUS SERIES,Pedestrians Prohibited (ARR-228),R6-15A | R6-15B | R6-15M,300x300 | 450x450 | 600x600,N,False,
102,R6 MISCELLANEOUS SERIES,Low Clearance (m) (Narrow Format),R6-16,1950x180,N,False,
103,R6 MISCELLANEOUS SERIES,Bridge Load Limit (Per Axle Group) (t) (ARR-103),R6-17,1200x750,N,False,
104,R6 MISCELLANEOUS SERIES,"Buses Must Enter (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-107)",R6-18A | R6-18B | R6-18C,600x700 | 900x1050 | 1200x1400,N,False,
105,R6 MISCELLANEOUS SERIES,"Start Freeway Formerly GE6-13 Refer R6-SA108 (Approval required for use - refer to Manager, Traffic Services, DPTI)(ARR-177)",R6-19A | R6-19B,1200x600 | 1800x900,N,False,
1111,R6 MISCELLANEOUS SERIES,"Freeway Entrance (Approval required for use - refer to Manager, Traffic Services, DPTI)",R6-20A | R6-20B,1200x600 | 1800x900,N,False,
107,R6 MISCELLANEOUS SERIES,"End Freeway Formerly GE6-11 Refer R6-SA107 (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-97,177)",R6-21A | R6-21B,900x450 | 1800x900,N,False,
108,R6 MISCELLANEOUS SERIES,"Trucks & Buses Must Use Low Gear (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-108)",R6-22A | R6-22B | R6-22C,1200x1000 | 1400x1200 | 1800x1500,N,False,
109,R6 MISCELLANEOUS SERIES,"End Truck & Bus Low Gear Area (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-108)",R6-23A | R6-23B,1000x800 | 1500x1200,N,False,
111,R6 MISCELLANEOUS SERIES,Railway Crossing Position With Target Board Formerly W7-6 Replaced by Rail Auth. ONLY (ARR-120),R6-25 | R6-25C,1350x900 | 1500x1000,Y,False,Original PDFs/111.pdf
112,R6 MISCELLANEOUS SERIES,Tramway Crossing Position (ARR-120),R6-26,1350x900,N,False,
113,R6 MISCELLANEOUS SERIES,"Trucks Must Enter (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-105)",R6-27A | R6-27B | R6-27C,600x700 | 900x1050 | 1200x1400,N,False,
114,R6 MISCELLANEOUS SERIES,"Trucks Use Left Lane (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-159)",R6-28A | R6-28B | R6-28C,900x900 | 1200x1200 | 1800x1800,N,False,
115,R6 MISCELLANEOUS SERIES,"Keep Left Unless Overtaking Formerly G9-39 (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-130)",R6-29A | R6-29B | R6-29C,1200x600 | 1800x900 | 2400x1200,N,False,
116,R6 MISCELLANEOUS SERIES,"Median Turning Lane (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-86)",R6-30A | R6-30B,600x1200 | 900x1800,N,False,
117,R6 MISCELLANEOUS SERIES,Give way to Buses Attached to rear of bus only,R6-31,450x450,N,False,
118,R6 MISCELLANEOUS SERIES,"End Keep Left Unless Overtaking (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-130)",R6-32,1200x800,N,False,
1112,R6 MISCELLANEOUS SERIES,Overall Length Limit 'x'm,R6-33,1200x1350,N,False,
1442,R6 MISCELLANEOUS SERIES,Clearance x.x m,R6-SA12,2100x450,Y,False,Original PDFs/1442.pdf
1564,R6 MISCELLANEOUS SERIES,"No Pedestrians Bicycles Animals Agricultural Vehicles Beyond This Point. Also refer to R6-SA101 (Approval required for use - refer to Manager, Traffic Services Section of DIT) (ARR-97,229)",R6-SA13,1200x1950,Y,False,Original PDFs/1564.pdf
119,R6 MISCELLANEOUS SERIES,Fishing From Bridge Prohibited,R6-SA66,900x600,Y,False,Original PDFs/119.pdf
120,R6 MISCELLANEOUS SERIES,Adelaide Metro Buses Only,R6-SA67,300x300,Y,False,Original PDFs/120.pdf
677,R6 MISCELLANEOUS SERIES,Adelaide Metro Buses Excepted,R6-SA68,300x300,Y,False,Original PDFs/677.pdf
121,R6 MISCELLANEOUS SERIES,"No Peds Bicycles Animals Small Wheeled Vehicles Beyond This Point Except In Emergency (ARR-97,229) At Gates only",R6-SA101,300x600,Y,False,Original PDFs/121.pdf
122,R6 MISCELLANEOUS SERIES,Fishing From Causeway Prohibited,R6-SA102,900x600,Y,False,Original PDFs/122.pdf
123,R6 MISCELLANEOUS SERIES,"Skaters Permitted (Approval required for use - refer to Manager, Traffic Services, DPTI)",R6-SA103,225x300,Y,False,Original PDFs/123.pdf
124,R6 MISCELLANEOUS SERIES,"All Skaters Prohibited (Approval required for use - refer to Manager, Traffic Services, DPTI)",R6-SA104,225x300,Y,False,Original PDFs/124.pdf
125,R6 MISCELLANEOUS SERIES,Next 'x'km (mounted under R6-22),R6-SA105A | R6-SA105AA | R6-SA105B | R6-SA105C,1200x370 | 900x280 | 1440x450 | 1800x560,Y,False,Original PDFs/125.pdf
641,R6 MISCELLANEOUS SERIES,Next XXXm (mounted under R6-22),R6-SA106A | R6-SA106B | R6-SA106C,1200x370 | 1440x450 | 1800x560,Y,False,Original PDFs/641.pdf
642,R6 MISCELLANEOUS SERIES,"End Expressway/Freeway (ARR-97,177)",R6-SA107A | R6-SA107B,900x450 | 1800x900,Y,False,Original PDFs/642.pdf
126,R6 MISCELLANEOUS SERIES,Start Expressway/Freeway (ARR-177),R6-SA108A | R6-SA108B,1200x600 | 1800x900,Y,False,Original PDFs/126.pdf
1542,R6 MISCELLANEOUS SERIES,End - Wheeled Recreational Devices Not Permitted,R6-SA109A | R6-SA109AA,450x520 | 225x260,Y,False,Original PDFs/1542.pdf
1543,R6 MISCELLANEOUS SERIES,Wheeled Recreational Devices Not Permitted,R6-SA110A | R6-SA110AA,450x450 | 225x210,Y,False,Original PDFs/1543.pdf
1555,R6 MISCELLANEOUS SERIES,'Wheeled Recreational Devices Not Permitted On Footpath',R6-SA111A | R6-SA111AA,450x520 | 225x260,Y,False,Original PDFs/1555.pdf
128,R7 EXCLUSIVE USE LANE SERIES,"Bus Lane (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-154)",R7-1-1C | R7-1-1D | R7-1-1E,600x800 | 900x1200 | 1200x1600,N,False,
129,R7 EXCLUSIVE USE LANE SERIES,"Truck Lane (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-157)",R7-1-3C | R7-1-3D | R7-1-3E,600x800 | 900x1200 | 1200x1600,N,False,
130,R7 EXCLUSIVE USE LANE SERIES,"Bicycle Lane (ARR-153,252)",R7-1-4B | R7-1-4C | R7-1-4D,450x600 | 600x800 | 900x1200,N,False,
131,R7 EXCLUSIVE USE LANE SERIES,"Tram Lane (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-155)",R7-1-5B | R7-1-5C | R7-1-5D,450x600 | 600x800 | 900x1200,Y,False,Original PDFs/131.pdf
132,R7 EXCLUSIVE USE LANE SERIES,"Bus/Bicycle Lane (Approval required for use - refer to Manager, Traffic Services, DPTI)",R7-1-6C | R7-1-6D | R7-1-6E,600x800 | 900x1200 | 1200x1600,N,False,
133,R7 EXCLUSIVE USE LANE SERIES,Ahead use with R7-1 only  (Also See R7-SA2),R7-2B | R7-2C | R7-2D | R7-2E,450x150 | 600x200 | 900x300 | 1200x400,N,False,
630,R7 EXCLUSIVE USE LANE SERIES,Left Lane / Right Lane (L or R) (Use with R7-1 series only),R7-3B | R7-3C | R7-3D | R7-3E,450x300 | 600x400 | 900x600 | 1200x800,N,False,
134,R7 EXCLUSIVE USE LANE SERIES,End,R7-4A | R7-4B | R7-4C | R7-4D | R7-4E,300x100 | 450x150 | 600x200 | 900x300 | 1200x400,N,False,
135,R7 EXCLUSIVE USE LANE SERIES,Overhead Arrow  (Use with R7-1 series only),R7-5B | R7-5C | R7-5D | R7-5E,450x300 | 600x400 | 900x600 | 1200x800,N,False,
136,R7 EXCLUSIVE USE LANE SERIES,Left Lane (Used with R6-11 or R6-12),R7-6-1,1400x400,N,False,
1133,R7 EXCLUSIVE USE LANE SERIES,Kerb Lane (Used with R6-11 or R6-12),R7-6-2,1400x400,N,False,
1134,R7 EXCLUSIVE USE LANE SERIES,Centre Lane (Used with R6-11 or R6-12),R7-6-3,1600x400,N,False,
1135,R7 EXCLUSIVE USE LANE SERIES,This Lane (Used with R6-11 of R6-12),R7-6-4,1600x400,N,False,
137,R7 EXCLUSIVE USE LANE SERIES,"Transit Lane (T2) (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-156)",R7-7-1C | R7-7-1D | R7-7-1E,600x800 | 900x1200 | 1200x1600,N,False,
138,R7 EXCLUSIVE USE LANE SERIES,"Transit Lane (T3) (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-156)",R7-7-2C | R7-7-2D | R7-7-2E,600x800 | 900x1200 | 1200x1600,N,False,
139,R7 EXCLUSIVE USE LANE SERIES,"Bus Only (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-154)",R7-8C | R7-8D | R7-8E,600x800 | 900x1200 | 1200x1600,N,False,
140,R7 EXCLUSIVE USE LANE SERIES,"End Transit Lane (T2) (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-156)",R7-9-1C | R7-9-1D | R7-9-1E,600x600 | 900x900 | 1200x1200,N,False,
141,R7 EXCLUSIVE USE LANE SERIES,"End Transit Lane (T3) (Approval required for use - refer to Manager, Traffic Services, DPTI) (ARR-157)",R7-9-2C | R7-9-2D | R7-9-2E,600x600 | 900x900 | 1200x1200,N,False,
1248,R7 EXCLUSIVE USE LANE SERIES,Tram Only,R7-10C | R7-10D | R7-10E,600x800 | 900x1200 | 1200x1600,N,False,
1255,R7 EXCLUSIVE USE LANE SERIES,Crossing Arrow - both ways (Use with G9-87-1 & G9-87-2),R7-11-1C | R7-11-1D | R7-11-1E,600x200 | 900x300 | 1200x400,N,False,
1256,R7 EXCLUSIVE USE LANE SERIES,Crossing Arrow - one way left (Use with G9-87-1 & G9-87-2),R7-11-2C | R7-11-2D | R7-11-2E,600x200 | 900x300 | 1200x400,N,False,
1257,R7 EXCLUSIVE USE LANE SERIES,Crossing Arrow - one way right (Use with G9-87-1 & G9-87-2),R7-11-3C | R7-11-3D | R7-11-3E,600x200 | 900x300 | 1200x400,N,False,
695,R7 EXCLUSIVE USE LANE SERIES,Ahead (Also see R7-2),R7-SA2A | R7-SA2B,1650x550 | 1800x600,Y,False,Original PDFs/695.pdf
1113,R7 EXCLUSIVE USE LANE SERIES,End,R7-SA4,1650x600,Y,False,Original PDFs/1113.pdf
1149,R7 EXCLUSIVE USE LANE SERIES,'xxx' m Ahead  (For use with R6-22),R7-SA100A | R7-SA100B | R7-SA100C,1200x800 | 1440x960 | 1800x1200,Y,False,Original PDFs/1149.pdf
143,R8 BICYCLE/PEDESTRIAN SERIES,"Bicycle Path Only (ARR-239,242,252)",R8-1A | R8-1B | R8-1C,300x400 | 450x600 | 600x800,N,False,
144,R8 BICYCLE/PEDESTRIAN SERIES,"Shared Path (ARR-242,252)",R8-2A | R8-2B | R8-2C,300x400 | 450x600 | 600x800,N,False,
145,R8 BICYCLE/PEDESTRIAN SERIES,"Separated Path (L or R) (left shown) (ARR-239,252)",R8-3A | R8-3B | R8-3C,300x300 | 450x450 | 600x600,N,False,
947,R8 BICYCLE/PEDESTRIAN SERIES,Pedestrian Cyclist and Horses,R8-SA100,300x675,Y,False,Original PDFs/947.pdf
147,R9 AUXILIARY REGULATORY SERIES,Times of operation module - single time period,R9-1-1A | R9-1-1AA | R9-1-1B | R9-1-1C | R9-1-1D,450x300 | 300x200 | 600x450 | 900x600 | 1200x800,Y,False,Original PDFs/147.pdf
148,R9 AUXILIARY REGULATORY SERIES,Times of operation Module - two time periods,R9-1-2A | R9-1-2AA | R9-1-2B | R9-1-2C | R9-1-2D,450x450 | 300x300 | 600x600 | 900x900 | 1200x1200,Y,False,Original PDFs/148.pdf
149,R9 AUXILIARY REGULATORY SERIES,At All Times (Use of this sign is restricted see AS1742.12),R9-1-3B | R9-1-3C | R9-1-3D,600x400 | 900x600 | 1200x800,N,False,
150,R9 AUXILIARY REGULATORY SERIES,Buses Excepted (Use with R2-9),R9-2A | R9-2AA | R9-2B | R9-2C,450x300 | 300x200 | 600x400 | 750x500,Y,False,Original PDFs/150.pdf
151,R9 AUXILIARY REGULATORY SERIES,Bicycles Excepted (Use with R2-9),R9-3A | R9-3AA | R9-3B | R9-3C | R9-3D,450x300 | 300x200 | 600x400 | 750x500 | 1500x300,Y,False,Original PDFs/151.pdf
152,R9 AUXILIARY REGULATORY SERIES,Authorised Authorized Vehicles Excepted (application Road Traffic Act Regulations ONLY),R9-4A | R9-4B | R9-4C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/152.pdf
153,R9 AUXILIARY REGULATORY SERIES,On Freeway,R9-5C | R9-5D,750x375 | 900x450,N,False,
154,R9 AUXILIARY REGULATORY SERIES,Next 'x' m (One Line),R9-6-1A | R9-6-1B | R9-6-1C,750x150 | 1000x200 | 1200x240,N,False,
1114,R9 AUXILIARY REGULATORY SERIES,Next 'x' m (Two Lines),R9-6-2A | R9-6-2B | R9-6-2C,450x300 | 600x400 | 750x500,N,False,
948,R9 AUXILIARY REGULATORY SERIES,Next 'x' km (One Line),R9-7-1A | R9-7-1B | R9-7-1C,750x150 | 1000x200 | 1200x240,N,False,
1115,R9 AUXILIARY REGULATORY SERIES,Next 'x' km (Two Lines),R9-7-2A | R9-7-2B | R9-7-2C,450x300 | 600x400 | 750x500,N,False,
1116,R9 AUXILIARY REGULATORY SERIES,AT (Street Name) (formerly R9-SA53-1),R9-8A | R9-8B | R9-8C,450x450 | 600x600 | 750x750,N,False,
1018,R9 AUXILIARY REGULATORY SERIES,One Lane,R9-9A | R9-9B,600x400 | 750x500,N,False,
1249,R9 AUXILIARY REGULATORY SERIES,Over 'xx' t GVM,R9-10A | R9-10B | R9-10C,600x400 | 900x600 | 1200x800,N,False,
1533,R9 AUXILIARY REGULATORY SERIES,Over xxm Long,R9-11-2A | R9-11-2AA | R9-11-2B | R9-11-2C,600x400 | 450x300 | 900x600 | 1200x800,N,False,
1534,R9 AUXILIARY REGULATORY SERIES,Vehicles Over xxm Long,R9-11-1A | R9-11-1B(Illust.) | R9-11-1C | R9-11-1D,450x375 | 600x500 | 900x750 | 1200x1000,N,False,
1445,R9 AUXILIARY REGULATORY SERIES,On Ramp,R9-17B | R9-17C,600x400 | 900x600,N,False,
1520,R9 AUXILIARY REGULATORY SERIES,Regulatory,R9-19A | R9-19B | R9-19C,750x625 | 900x750 | 1050x875,N,False,
155,R9 AUXILIARY REGULATORY SERIES,Police Vehicles Excepted,R9-SA50A | R9-SA50B | R9-SA50C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/155.pdf
156,R9 AUXILIARY REGULATORY SERIES,Ambulances Excepted,R9-SA51A | R9-SA51B | R9-SA51C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/156.pdf
157,R9 AUXILIARY REGULATORY SERIES,High Vehicles Excepted,R9-SA52A | R9-SA52B | R9-SA52C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/157.pdf
159,R9 AUXILIARY REGULATORY SERIES,"AT - (Three lines-name of road ) install in advance of intersection with R2-5, R2-6, R2-7, R2-9 only",R9-SA53-2A | R9-SA53-2B | R9-SA53-2C,450x450 | 600x600 | 750x750,Y,False,Original PDFs/159.pdf
160,R9 AUXILIARY REGULATORY SERIES,Emergency and Maintenance Vehicles Excepted (application Road Traffic Act Regulations ONLY),R9-SA54A | R9-SA54B | R9-SA54C,450x450 | 600x600 | 750x750,Y,False,Original PDFs/160.pdf
161,R9 AUXILIARY REGULATORY SERIES,"TO - (Three lines-name of road) installed at intersection with R2-5,R2-6, R2-7, R2-9 only",R9-SA55-2A | R9-SA55-2B | R9-SA55-2C,450x450 | 600x600 | 750x750,Y,False,Original PDFs/161.pdf
640,R9 AUXILIARY REGULATORY SERIES,"TO - (Two lines - name of road) installed at intersection with R2-5, R2-6, R2-7, R2-9 only",R9-SA55-1A | R9-SA55-1B | R9-SA55-1C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/640.pdf
162,R9 AUXILIARY REGULATORY SERIES,Sat - Sun,R9-SA56,450x150,Y,False,Original PDFs/162.pdf
696,R9 AUXILIARY REGULATORY SERIES,Dual Times School Days,R9-SA57A | R9-SA57B | R9-SA57C | R9-SA57D,450x450 | 600x600 | 900x900 | 1200x1200,Y,False,Original PDFs/696.pdf
163,R9 AUXILIARY REGULATORY SERIES,Busway Buses Excepted,R9-SA101A | R9-SA101B | R9-SA101C | R9-SA101D,450x300 | 600x400 | 750x500 | 900x600,Y,False,Original PDFs/163.pdf
164,R9 AUXILIARY REGULATORY SERIES,Emergency Vehicles Excepted,R9-SA102A | R9-SA102B | R9-SA102C,450x300 | 600x400 | 900x600,Y,False,Original PDFs/164.pdf
165,R9 AUXILIARY REGULATORY SERIES,Fuel Tankers Excepted,R9-SA103A | R9-SA103B,450x300 | 600x400,Y,False,Original PDFs/165.pdf
166,R9 AUXILIARY REGULATORY SERIES,Trams Excepted,R9-SA104A | R9-SA104B | R9-SA104C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/166.pdf
167,R9 AUXILIARY REGULATORY SERIES,Local Delivery or Pickup Excepted (Use only with R6-10-2) (Refer to Manger Traffic Services Section of DIT before use),R9-SA105A | R9-SA105B | R9-SA105C,600x500 | 900x750 | 1200x1000,Y,False,Original PDFs/167.pdf
676,R9 AUXILIARY REGULATORY SERIES,"Over XX.X t (Only use with R6-28) (Approval required for use - refer to Manager, Traffic Services, DPTI)",R9-SA106B | R9-SA106C,1200x700 | 1800x1050,Y,False,Original PDFs/676.pdf
655,R9 AUXILIARY REGULATORY SERIES,"On green arrow (only to be used with R2-15)(Approval required for use - refer to Manager, Traffic Services, DPTI)",R9-SA107A | R9-SA107B,450x600 | 600x800,Y,False,Original PDFs/655.pdf
1175,R9 AUXILIARY REGULATORY SERIES,Bus Lane Vehicles Excepted (Refer to Manager Traffic Services Section of DIT before use) (ARR-154),R9-SA108A | R9-SA108B,450x450 | 600x600,Y,False,Original PDFs/1175.pdf
1288,R9 AUXILIARY REGULATORY SERIES,Heavy Vehicles Excepted,R9-SA109A | R9-SA109B | R9-SA109C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/1288.pdf
1185,R9 AUXILIARY REGULATORY SERIES,Hook Turn Excepted,R9-SA110A | R9-SA110B,450x300 | 600x400,Y,False,Original PDFs/1185.pdf
1210,R9 AUXILIARY REGULATORY SERIES,Garbage Trucks Excepted,R9-SA111A | R9-SA111B | R9-SA111C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/1210.pdf
1441,R9 AUXILIARY REGULATORY SERIES,Trucks Excepted,R9-SA113A | R9-SA113B | R9-SA113C,450x300 | 600x400 | 750x500,Y,False,Original PDFs/1441.pdf
