category,id,rule,code,motsam,title,updated,heading,dimensions,colours,files,local
Motorist service,740,none,,none,"Airport route, start, standard",5 June 2015,,,,,
Motorist service,912,A21-5,MAN,none,Next / [service] / [distance] km,19 December 2016,,a 900 b 1110 r 50 c 25 d 90 e 100 Type 'NEXT' 140C Symbol 400x400 (Rest Area) 'km' Transport D Med x=100 Numeral 160D,Background: blue (R) Border: white (R) Legend: white (R),https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MAN-Next-Service-XX-km.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MAN-Next-Service-XX-km-no-labels.gif,Original EPS/Motorist service/MAN-Next-Service-XX-km.eps | Original EPS/Motorist service/MAN-Next-Service-XX-km-no-labels.gif
Motorist service,730,A22-2,MC4L,MS-3.4,"Position, chevron type, four services, chevron facing left",8 December 2016,,"a 2200 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC4L-4-Services-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC4L-4-Services-Chevron-Left-nolabels.gif,Original EPS/Motorist service/MC4L-4-Services-Chevron-Left.eps | Original EPS/Motorist service/MC4L-4-Services-Chevron-Left-nolabels.gif
Motorist service,731,A22-2,MC4R,MS-3.4,"Position, chevron type, four services, chevron facing right",8 December 2016,,"a 2200 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC4R-4-Services-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC4R-4-Services-Chevron-Right-nolabels.gif,Original EPS/Motorist service/MC4R-4-Services-Chevron-Right.eps | Original EPS/Motorist service/MC4R-4-Services-Chevron-Right-nolabels.gif
Motorist service,725,none,MC1i,none,"Position, chevron type, one service, VIN i-site",8 December 2016,,a 900 b 450 r 50 c 820 d 228 Legend ' i' 175 x 175 Legend 'site' 468 x 169 Triangle 115 x 228,Triangle Pantone Green Background: white Legend: Pantone Green & Pantone 432,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MCLi-Service-VIN-i-site.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MCLi-Service-VIN-i-site-nolabels.gif,Original EPS/Motorist service/MCLi-Service-VIN-i-site.eps | Original EPS/Motorist service/MCLi-Service-VIN-i-site-nolabels.gif
Motorist service,723,A22-1,MC1L,MS-3.1,"Position, chevron type, one service, chevron facing left",8 December 2016,,a 900 b 450 r 50 c 25 d 330 e 130 f 120 Symbols 300x300 (Rest Area),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC1L-Service-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC1L-Service-Chevron-Left-nolabels.gif,Original EPS/Motorist service/MC1L-Service-Chevron-Left.eps | Original EPS/Motorist service/MC1L-Service-Chevron-Left-nolabels.gif
Motorist service,724,A22-1,MC1R,MS-3.1,"Position, chevron type, one service, chevron facing right",8 December 2016,,a 900 b 450 r 50 c 25 d 330 e 130 f 120 Symbols 300x300 (Rest Area),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC1R-Service-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC1R-Service-Chevron-Right-nolabels.gif,Original EPS/Motorist service/MC1R-Service-Chevron-Right.eps | Original EPS/Motorist service/MC1R-Service-Chevron-Right-nolabels.gif
Motorist service,728,A22-2,MC3L,MS-3.3,"Position, chevron type, three services, chevron facing left",8 December 2016,,"a 1800 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC3L-3-Services-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC3L-3-Services-Chevron-Left-nolabels.gif,Original EPS/Motorist service/MC3L-3-Services-Chevron-Left.eps | Original EPS/Motorist service/MC3L-3-Services-Chevron-Left-nolabels.gif
Motorist service,729,A22-2,MC3R,MS-3.3,"Position, chevron type, three services, chevron facing right",8 December 2016,,"a 1800 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC3R-3-Services-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC3R-3-Services-Chevron-Right-nolabels.gif,Original EPS/Motorist service/MC3R-3-Services-Chevron-Right.eps | Original EPS/Motorist service/MC3R-3-Services-Chevron-Right-nolabels.gif
Motorist service,726,A22-2,MC2L,MS-3.2,"Position, chevron type, two services, chevron facing left",8 December 2016,,a 1350 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area and Public Toilets),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC2L-2-Services-Chevron-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC2L-2-Services-Chevron-Left-nolabels.gif,Original EPS/Motorist service/MC2L-2-Services-Chevron-Left.eps | Original EPS/Motorist service/MC2L-2-Services-Chevron-Left-nolabels.gif
Motorist service,727,A22-2,MC2R,MS-3.2,"Position, chevron type, two services, chevron facing right",8 December 2016,,a 1350 Rectangle with pointed end to fit number of symbols b 450 r 50 c 25 d 330 e 130 f 120 g 100 Symbols 300x300 (Rest Area and Public Toilets),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC2R-2-Services-Chevron-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MC2R-2-Services-Chevron-Right-nolabels.gif,Original EPS/Motorist service/MC2R-2-Services-Chevron-Right.eps | Original EPS/Motorist service/MC2R-2-Services-Chevron-Right-nolabels.gif
Motorist service,738,A22-2B,ME4L,MS-4.4,"Position, rectangular type, four services, arrow facing left",8 December 2016,,"a 830 b 1200 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME4L-4-Services-Arrow-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME4L-4-Services-Arrow-Left-nolabels.gif,Original EPS/Motorist service/ME4L-4-Services-Arrow-Left.eps | Original EPS/Motorist service/ME4L-4-Services-Arrow-Left-nolabels.gif
Motorist service,739,A22-2B,ME4R,MS-4.4,"Position, rectangular type, four services, arrow facing right",8 December 2016,,"a 830 b 1200 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME4R-4-Services-Arrow-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME4R-4-Services-Arrow-Right-nolabels.gif,Original EPS/Motorist service/ME4R-4-Services-Arrow-Right.eps | Original EPS/Motorist service/ME4R-4-Services-Arrow-Right-nolabels.gif
Motorist service,732,A22-1B,ME1L,MS-4.1,"Position, rectangular type, one service, arrow facing left",8 December 2016,,a 450 b 790 r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME1L-Service-Arrow-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME1L-Service-Arrow-Left-nolabels.gif,Original EPS/Motorist service/ME1L-Service-Arrow-Left.eps | Original EPS/Motorist service/ME1L-Service-Arrow-Left-nolabels.gif
Motorist service,733,A22-1B,ME1R,MS2-2.1.2,"Position, rectangular type, one service, arrow facing right",8 December 2016,,a 450 b 790 r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME1R-Service-Arrow-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME1R-Service-Arrow-Right-nolabels.gif,Original EPS/Motorist service/ME1R-Service-Arrow-Right.eps | Original EPS/Motorist service/ME1R-Service-Arrow-Right-nolabels.gif
Motorist service,736,A22-2B,ME3L,MS-4.3,"Position, rectangular type, three services, arrow facing left",8 December 2016,,"a 830 b 1200 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME3L-3-Services-Arrow-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME3L-3-Services-Arrow-Left-nolabels.gif,Original EPS/Motorist service/ME3L-3-Services-Arrow-Left.eps | Original EPS/Motorist service/ME3L-3-Services-Arrow-Left-nolabels.gif
Motorist service,737,A22-2B,ME3R,MS-4.3,"Position, rectangular type, three services, arrow facing right",8 December 2016,,"a 830 b 1200 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME3R-3-Services-Arrow-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME3R-3-Services-Arrow-Right-nolabels.gif,Original EPS/Motorist service/ME3R-3-Services-Arrow-Right.eps | Original EPS/Motorist service/ME3R-3-Services-Arrow-Right-nolabels.gif
Motorist service,734,A22-2B,ME2L,MS-4.2,"Position, rectangular type, two services, arrow facing left",8 December 2016,,a 830 b 790 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area and Public Toilets),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME2L-2-Services-Arrow-Left.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME2L-2-Services-Arrow-Left-nolabels.gif,Original EPS/Motorist service/ME2L-2-Services-Arrow-Left.eps | Original EPS/Motorist service/ME2L-2-Services-Arrow-Left-nolabels.gif
Motorist service,735,A22-2B,ME2R,MS-4.2,"Position, rectangular type, two services, arrow facing right",8 December 2016,,a 830 b 790 Height to fit number of symbols r 50 c 25 d 80 e : Arrow type D 300 f : Arrow shaft 80 Symbols 300x300 (Rest Area and Public Toilets),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME2R-2-Services-Arrow-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/ME2R-2-Services-Arrow-Right-nolabels.gif,Original EPS/Motorist service/ME2R-2-Services-Arrow-Right.eps | Original EPS/Motorist service/ME2R-2-Services-Arrow-Right-nolabels.gif
Motorist service,914,A22-3,MD1R,MS-3.2,[service] [distance] km chevron facing right,8 December 2016,,a 1300 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MD1R-Service-Chevron-XX-km-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MD1R-Service-Chevron-XX-km-Right-nolabels.gif,Original EPS/Motorist service/MD1R-Service-Chevron-XX-km-Right.eps | Original EPS/Motorist service/MD1R-Service-Chevron-XX-km-Right-nolabels.gif
Motorist service,916,A22-3,MD2R,none,[service] [service] [distance] km chevron facing right,8 December 2016,,a 1800 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area and Public Toilets),Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MD2R-2-Services-Chevron-XX-km-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MD2R-2-Services-Chevron-XX-km-Right-nolabels.gif,Original EPS/Motorist service/MD2R-2-Services-Chevron-XX-km-Right.eps | Original EPS/Motorist service/MD2R-2-Services-Chevron-XX-km-Right-nolabels.gif
Motorist service,918,A22-3,MD3R,none,[service] [service] [service] [distance] km chevron facing right,8 December 2016,,"a 2200 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area, Public Toilets and Waste Disposal Point)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MD3R-3-Services-Chevron-XX-km-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MD3R-3-Services-Chevron-XX-km-Right-nolabels.gif,Original EPS/Motorist service/MD3R-3-Services-Chevron-XX-km-Right.eps | Original EPS/Motorist service/MD3R-3-Services-Chevron-XX-km-Right-nolabels.gif
Motorist service,920,A22-3,MD4R,none,[service] [service] [service] [service] [distance] km chevron facing right,8 December 2016,,"a 2500 Rectangle with pointed end to fit number of symbols plus distance b 450 r 50 c 25 d 330 e 130 f 120 g 100 h 75 Numeral 120D Legend 'km' Transport D Med x=75 Symbols 300x300 (Rest Area, Public Toilets, Waste Disposal Point and Public Parking)",Background: blue Border: white Legend: white,https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MD4R-4-Services-Chevron-XX-km-Right.eps | https://www.nzta.govt.nz/assets/resources/traffic-control-devices-manual/sign-specifications/images/MD4R-4-Services-Chevron-XX-km-Right-nolabels.gif,Original EPS/Motorist service/MD4R-4-Services-Chevron-XX-km-Right.eps | Original EPS/Motorist service/MD4R-4-Services-Chevron-XX-km-Right-nolabels.gif
