code,name,family,file,size,notes,source
MR-WM-53,MR-WM-53 (L) - Wide centre line treatment overtaking permitted when safe,intervene/Warning Signs,MR_WM_53_L_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_PERMITTED_WHEN_SAFE_VAR5_MR-WM-53.svg,610x77 mm,"size from the sheet scale 1:15; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-53-l.dwg
MR-WM-53,MR-WM-53 (R)​ - Wide centre line treatment overtaking not permitted,intervene/Warning Signs,MR_WM_53_R_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_NOT_PERMITTED_MR-WM-53.svg,1500x1800 mm,"size from the sheet scale 1:15; 3 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-53-r.dwg
MR-WM-53,MR-WM-53 (R)​ - Wide centre line treatment overtaking not permitted,intervene/Warning Signs,MR_WM_53_R_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_NOT_PERMITTED_VAR2_MR-WM-53.svg,1150x750 mm,"size from the sheet scale 1:15; 3 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-53-r.dwg
MR-WM-53,MR-WM-53 (R)​ - Wide centre line treatment overtaking not permitted,intervene/Warning Signs,MR_WM_53_R_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_NOT_PERMITTED_VAR3_MR-WM-53.svg,897x500 mm,"size from the sheet scale 1:15; 3 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-53-r.dwg
MR-WM-53,MR-WM-53 (R)​ - Wide centre line treatment overtaking not permitted,intervene/Warning Signs,MR_WM_53_R_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_NOT_PERMITTED_VAR4_MR-WM-53.svg,975x277 mm,"size from the sheet scale 1:15; 3 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-53-r.dwg
MR-WM-53,MR-WM-53 (R)​ - Wide centre line treatment overtaking not permitted,intervene/Warning Signs,MR_WM_53_R_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_NOT_PERMITTED_VAR5_MR-WM-53.svg,610x77 mm,"size from the sheet scale 1:15; 3 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-53-r.dwg
MR-WM-54,MR-WM-54 - Wide centre line treatment overtaking permitted when safe,intervene/Warning Signs,MR_WM_54_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_PERMITTED_WHEN_SAFE_MR-WM-54.svg,1500x1800 mm,"size from the sheet scale 1:15; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-54.dwg
MR-WM-54,MR-WM-54 - Wide centre line treatment overtaking permitted when safe,intervene/Warning Signs,MR_WM_54_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_PERMITTED_WHEN_SAFE_VAR2_MR-WM-54.svg,1150x750 mm,"size from the sheet scale 1:15; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-54.dwg
MR-WM-54,MR-WM-54 - Wide centre line treatment overtaking permitted when safe,intervene/Warning Signs,MR_WM_54_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_PERMITTED_WHEN_SAFE_VAR3_MR-WM-54.svg,897x500 mm,"size from the sheet scale 1:15; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-54.dwg
MR-WM-54,MR-WM-54 - Wide centre line treatment overtaking permitted when safe,intervene/Warning Signs,MR_WM_54_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_PERMITTED_WHEN_SAFE_VAR4_MR-WM-54.svg,880x277 mm,"size from the sheet scale 1:15; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-54.dwg
MR-WM-54,MR-WM-54 - Wide centre line treatment overtaking permitted when safe,intervene/Warning Signs,MR_WM_54_WIDE_CENTRE_LINE_TREATMENT_OVERTAKING_PERMITTED_WHEN_SAFE_VAR5_MR-WM-54.svg,610x77 mm,"size from the sheet scale 1:15; 2 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background WHITE; legend is CAD text on the sheet (UP TO 110, MEDIUM, SOIL, TYPE…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-54.dwg
MR-WM-55,MR-WM-55​ - Blasting in area expect delays,Warning Signs,MR_WM_55_BLASTING_IN_AREA_EXPECT_DELAYS_MR-WM-55.svg,2300x900 mm,"size from the sheet scale 1:15; 46 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW, border BLACK",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-55.dwg
MR-WM-55,MR-WM-55​ - Blasting in area expect delays,Warning Signs,MR_WM_55_BLASTING_IN_AREA_EXPECT_DELAYS_VAR2_MR-WM-55.svg,897x500 mm,"size from the sheet scale 1:15; 46 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW, border BLACK",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-55.dwg
MR-WM-55,MR-WM-55​ - Blasting in area expect delays,Warning Signs,MR_WM_55_BLASTING_IN_AREA_EXPECT_DELAYS_VAR3_MR-WM-55.svg,645x188 mm,"size from the sheet scale 1:15; 46 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW, border BLACK",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-55.dwg
MR-WM-55,MR-WM-55​ - Blasting in area expect delays,Warning Signs,MR_WM_55_BLASTING_IN_AREA_EXPECT_DELAYS_VAR4_MR-WM-55.svg,610x77 mm,"size from the sheet scale 1:15; 46 closed letter outline(s) filled solid; colours from the sheet's note: legend BLACK, background YELLOW, border BLACK",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-55.dwg
MR-WM-56,MR-WM-56​ - Caution loose gravel on hardstand​,intervene/Warning Signs,MR_WM_56_CAUTION_LOOSE_GRAVEL_ON_HARDSTAND_MR-WM-56.svg,900x600 mm,"size from the sheet scale 1:10; colours from the sheet's note: legend BLACK, background YELLOW, border BLACK; legend is CAD text on the sheet (CAUTION, LOOSE, GRAVEL ON, HARDSTAND): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-56.dwg
MR-WM-56,MR-WM-56​ - Caution loose gravel on hardstand​,intervene/Warning Signs,MR_WM_56_CAUTION_LOOSE_GRAVEL_ON_HARDSTAND_VAR2_MR-WM-56.svg,598x334 mm,"size from the sheet scale 1:10; colours from the sheet's note: legend BLACK, background YELLOW, border BLACK; legend is CAD text on the sheet (CAUTION, LOOSE, GRAVEL ON, HARDSTAND): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-56.dwg
MR-WM-56,MR-WM-56​ - Caution loose gravel on hardstand​,intervene/Warning Signs,MR_WM_56_CAUTION_LOOSE_GRAVEL_ON_HARDSTAND_VAR3_MR-WM-56.svg,507x125 mm,"size from the sheet scale 1:10; colours from the sheet's note: legend BLACK, background YELLOW, border BLACK; legend is CAD text on the sheet (CAUTION, LOOSE, GRAVEL ON, HARDSTAND): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-56.dwg
MR-WM-56,MR-WM-56​ - Caution loose gravel on hardstand​,intervene/Warning Signs,MR_WM_56_CAUTION_LOOSE_GRAVEL_ON_HARDSTAND_VAR4_MR-WM-56.svg,406x51 mm,"size from the sheet scale 1:10; colours from the sheet's note: legend BLACK, background YELLOW, border BLACK; legend is CAD text on the sheet (CAUTION, LOOSE, GRAVEL ON, HARDSTAND): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-56.dwg
MR-WM-2,MR-WM-2-4 - ​Road train route max 60.0m long - take care when overtaking,intervene/Warning Signs,MR_WM_2_4_ROAD_TRAIN_ROUTE_MAX_60_0M_LONG_TAKE_CARE_WHEN_OVERTAKING_MR-WM-2.svg,2500x1786 mm,"size from the register (2500x1800 mm); no scale on the sheet; 3 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW; legend is CAD text on the sheet (TAKE CARE, WHEN OVERTAKING): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-2-4.dwg
MR-WM-3,MR-WM-3-3 - Road trains entering 250 m,Warning Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-3-3.dwg
MR-WM-4,MR-WM-4-3 - Road trains crossing 250m,Warning Signs,,,no drawing found after removing the sheet furniture,Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-4-3.dwg
MR-WM-57,MR-WM-57 - Remember 50 in built-up areas,Warning Signs,MR_WM_57_REMEMBER_50_IN_BUILT_UP_AREAS_MR-WM-57.svg,600x800 mm,"size from the register (600x800 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-57.dwg
MR-WM-58,MR-WM-58 - Shut The Gate – Stray Animals Cause Crashes,Warning Signs,MR_WM_58_SHUT_THE_GATE_STRAY_ANIMALS_CAUSE_CRASHES_MR-WM-58.svg,900x450 mm,"size from the register (900x450 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-58-shut-the-gate-stray-animals-cause-crashes.dwg
MR-WM-7,MR-WM-7 - Road subject to speed check,Warning Signs,MR_WM_7_ROAD_SUBJECT_TO_SPEED_CHECK_MR-WM-7.svg,1800x587 mm,"size from the register (1800x600 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-7.dwg
MR-WM-11,MR-WM-11 - Limited water next km,Warning Signs,MR_WM_11_LIMITED_WATER_NEXT_KM_MR-WM-11.svg,2400x1174 mm,"size from the register (2400x1200 mm); no scale on the sheet; 2 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-11.dwg
MR-WM-23A,MR-WM-23A - No entry except buses,Warning Signs,MR_WM_23A_NO_ENTRY_EXCEPT_BUSES_MR-WM-23A.svg,3200x1168 mm,"size from the register (3200x1200 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-23a.dwg
MR-WM-22,MR-WM-22 -Buses only (60 degrees up),Warning Signs,MR_WM_22_BUSES_ONLY_60_DEGREES_UP_MR-WM-22.svg,2400x1991 mm,"size from the register (2400x2000 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-22.dwg
MR-WM-13,MR-WM-13 - Ramp speed,Warning Signs,MR_WM_13_RAMP_SPEED_MR-WM-13.svg,1400x1504 mm,"size from the register (1400x1500 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-13.dwg
MR-WM-20,MR-WM-20 - Bus lane (30 degrees down),Warning Signs,MR_WM_20_BUS_LANE_30_DEGREES_DOWN_MR-WM-20.svg,750x904 mm,"size from the register (750x900 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-20.dwg
MR-WM-14,MR-WM-14 - Exit speed,Warning Signs,MR_WM_14_EXIT_SPEED_MR-WM-14.svg,1400x1500 mm,"size from the register (1400x1500 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-14.dwg
MR-WM-23B,MR-WM-23B - No entry except buses,Warning Signs,MR_WM_23B_NO_ENTRY_EXCEPT_BUSES_MR-WM-23B.svg,3600x1166 mm,"size from the register (3600x1200 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-23b.dwg
MR-WM-8,MR-WM-8 - Aerial patrol speed checks,Warning Signs,MR_WM_8_AERIAL_PATROL_SPEED_CHECKS_MR-WM-8.svg,2500x1149 mm,"size from the register (2500x1200 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-8.dwg
MR-WM-8,MR-WM-8 - Aerial patrol speed checks,Warning Signs,MR_WM_8_AERIAL_PATROL_SPEED_CHECKS_VAR2_MR-WM-8.svg,1200x1429 mm,"size from the register (2500x1200 mm); no scale on the sheet; register size 2500x1200 mm differs from the drawing (1200 x 1429 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-8.dwg
MR-WM-3,MR-WM-3-1 (L or R) - Road trains entering 250 m,Warning Signs,MR_WM_3_1_L_OR_R_ROAD_TRAINS_ENTERING_250_M_MR-WM-3.svg,2100x1130 mm,"size from the sheet scale 1:15; 4 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-3-1-l-or-r.dwg
MR-WM-3,MR-WM-3-1 (L or R) - Road trains entering 250 m,Warning Signs,MR_WM_3_1_L_OR_R_ROAD_TRAINS_ENTERING_250_M_VAR2_MR-WM-3.svg,2100x1130 mm,"size from the sheet scale 1:15; 4 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-3-1-l-or-r.dwg
MR-WM-4,MR-WM-4-1 - Road trains crossing 250m,Warning Signs,MR_WM_4_1_ROAD_TRAINS_CROSSING_250M_MR-WM-4.svg,2100x1116 mm,"size from the register (2100x1200 mm); no scale on the sheet; register size 2100x1200 mm differs from the drawing (2100 x 1116 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-4-1.dwg
MR-WM-24,MR-WM-24 - No entry except buses and taxis,Warning Signs,MR_WM_24_NO_ENTRY_EXCEPT_BUSES_AND_TAXIS_MR-WM-24.svg,3200x1778 mm,"size from the register (3200x1800 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-24.dwg
MR-WM-25,MR-WM-25 - Overhead live wires transperth buses only,intervene/Warning Signs,MR_WM_25_OVERHEAD_LIVE_WIRES_TRANSPERTH_BUSES_ONLY_MR-WM-25.svg,3900x2482 mm,"size from the register (3900x2500 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW; legend is CAD text on the sheet (R, E, G, N…): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-25.dwg
MR-WM-18,MR-WM-18 - Way out,Warning Signs,MR_WM_18_WAY_OUT_MR-WM-18.svg,600x807 mm,"size from the register (600x800 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-18.dwg
MR-WM-19,MR-WM-19 - Way out (45 degrees up),Warning Signs,MR_WM_19_WAY_OUT_45_DEGREES_UP_MR-WM-19.svg,600x807 mm,"size from the register (600x800 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-19.dwg
MR-WM-21,MR-WM-21 (L) - Transperth buses only,Warning Signs,MR_WM_21_L_TRANSPERTH_BUSES_ONLY_MR-WM-21.svg,450x607 mm,"size from the register (450x600 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-21-l.dwg
MR-WM-26,MR-WM-26 - Stockpile no. Do not remove materials,Warning Signs,MR_WM_26_STOCKPILE_NO_DO_NOT_REMOVE_MATERIALS_MR-WM-26.svg,532x510 mm,"size from the sheet scale 1:5; 31 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; register size 600x600 mm differs from the drawing (532 x 510 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-26.dwg
MR-WM-27,MR-WM-27 - Stockpile no. Keep out,Warning Signs,MR_WM_27_STOCKPILE_NO_KEEP_OUT_MR-WM-27.svg,393x271 mm,"size from the sheet scale 1:5; 31 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; register size 600x600 mm differs from the drawing (393 x 271 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-27.dwg
MR-WM-5A,MR-WM-5A - Steep descent 1 km ahead,Warning Signs,MR_WM_5A_STEEP_DESCENT_1_KM_AHEAD_MR-WM-5A.svg,2600x1478 mm,"size from the register (2600x1500 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-5a.dwg
MR-WM-5B,MR-WM-5B - Steep descent 1 km ahead,Warning Signs,MR_WM_5B_STEEP_DESCENT_1_KM_AHEAD_MR-WM-5B.svg,2765x2660 mm,"size from the sheet scale 1:20; register size 2600x1500 mm differs from the drawing (2765 x 2660 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-5b.dwg
MR-WM-5B,MR-WM-5B - Steep descent 1 km ahead,Warning Signs,MR_WM_5B_STEEP_DESCENT_1_KM_AHEAD_VAR2_MR-WM-5B.svg,603x1100 mm,"size from the sheet scale 1:20; register size 2600x1500 mm differs from the drawing (603 x 1100 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-5b.dwg
MR-WM-5B,MR-WM-5B - Steep descent 1 km ahead,Warning Signs,MR_WM_5B_STEEP_DESCENT_1_KM_AHEAD_VAR3_MR-WM-5B.svg,597x1122 mm,"size from the sheet scale 1:20; register size 2600x1500 mm differs from the drawing (597 x 1122 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-5b.dwg
MR-WM-43,MR-WM-43 - Dumping of rubbish,Warning Signs,MR_WM_43_DUMPING_OF_RUBBISH_MR-WM-43.svg,900x600 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-43.dwg
MR-WM-43,MR-WM-43 - Dumping of rubbish,Warning Signs,MR_WM_43_DUMPING_OF_RUBBISH_VAR2_MR-WM-43.svg,302x550 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; register size 900x600 mm differs from the drawing (302 x 550 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-43.dwg
MR-WM-43,MR-WM-43 - Dumping of rubbish,Warning Signs,MR_WM_43_DUMPING_OF_RUBBISH_VAR3_MR-WM-43.svg,299x561 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; register size 900x600 mm differs from the drawing (299 x 561 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-43.dwg
MR-WM-31,MR-WM-31 - Trucks please use centre lane,Warning Signs,MR_WM_31_TRUCKS_PLEASE_USE_CENTRE_LANE_MR-WM-31.svg,1800x986 mm,"size from the register (1800x1000 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-31.dwg
MR-WM-32,MR-WM-32 - Trucks please use left lane,Warning Signs,MR_WM_32_TRUCKS_PLEASE_USE_LEFT_LANE_MR-WM-32.svg,1600x989 mm,"size from the register (1600x1000 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-32.dwg
MR-WM-33,MR-WM-33 - Trucks please use left of centre lane,Warning Signs,MR_WM_33_TRUCKS_PLEASE_USE_LEFT_OF_CENTRE_LANE_MR-WM-33.svg,1800x1231 mm,"size from the register (1800x1240 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-33.dwg
MR-WM-38,MR-WM-38 - Keep out danger unstable ground,intervene/Warning Signs,MR_WM_38_KEEP_OUT_DANGER_UNSTABLE_GROUND_MR-WM-38.svg,600x445 mm,"size from the register (600x450 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW; legend is CAD text on the sheet (DANGER): needs setting in the AS 1744 face by hand",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-38.dwg
MR-WM-37,MR-WM-37 - Please keep out batters treated,Warning Signs,MR_WM_37_PLEASE_KEEP_OUT_BATTERS_TREATED_MR-WM-37.svg,900x600 mm,"size from the sheet scale 1:10; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-37.dwg
MR-WM-36,MR-WM-36 - Off road vehicles prohibited,Warning Signs,MR_WM_36_OFF_ROAD_VEHICLES_PROHIBITED_MR-WM-36.svg,800x600 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-36.dwg
MR-WM-36,MR-WM-36 - Off road vehicles prohibited,Warning Signs,MR_WM_36_OFF_ROAD_VEHICLES_PROHIBITED_VAR2_MR-WM-36.svg,149x281 mm,"size from the sheet scale 1:5; 1 closed letter outline(s) filled solid; 2 closed letter outline(s) filled solid; register size 800x600 mm differs from the drawing (149 x 281 mm) — check; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-36.dwg
MR-WM-41,MR-WM-41 - Bridge speed,Warning Signs,MR_WM_41_BRIDGE_SPEED_MR-WM-41.svg,900x1066 mm,"size from the register (900x1060 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-41.dwg
MR-WM-45,MR-WM-45 - Truck route,Warning Signs,MR_WM_45_TRUCK_ROUTE_MR-WM-45.svg,2300x1200 mm,"size from the register (2300x1200 mm); no scale on the sheet; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-45.dwg
MR-WM-2,MR-WM-2-1 - Road train route max 36.5m long - take care when overtaking,Warning Signs,MR_WM_2_1_ROAD_TRAIN_ROUTE_MAX_36_5M_LONG_TAKE_CARE_WHEN_OVERTAKING_MR-WM-2.svg,2200x1825 mm,"size from the register (2200x1800 mm); no scale on the sheet; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-2-1.dwg
MR-WM-2,MR-WM-2-2 - Road train route max 53.5m long - take care when overtaking,Warning Signs,MR_WM_2_2_ROAD_TRAIN_ROUTE_MAX_53_5M_LONG_TAKE_CARE_WHEN_OVERTAKING_MR-WM-2.svg,2200x1825 mm,"size from the register (2200x1800 mm); no scale on the sheet; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; 1 closed letter outline(s) filled solid; no colour note on the sheet: MR-WM series default assumed — check colours: legend BLACK, background YELLOW",Original PDFs/Warning Signs/Miscellaneous Series MR-WM/mr-wm-2-2.dwg
