schedule,part,item,diagram,title,url,local
12,20,01,p523x1,,https://assets.publishing.service.gov.uk/media/5ecf8ea886650c76ab17fc4c/traffic-sign-drawing-schedule-12-part-20-item-01-p523x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-01-p523x1.pdf
12,20,02,p524x1,,https://assets.publishing.service.gov.uk/media/5ecf8eb686650c76a4ca4370/traffic-sign-drawing-schedule-12-part-20-item-02-p524x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-02-p524x1.pdf
12,20,03,p528,,https://assets.publishing.service.gov.uk/media/5ecf8ec5e90e0754d8fb39ea/traffic-sign-drawing-schedule-12-part-20-item-03-p528.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-03-p528.pdf
12,20,04,p529,,https://assets.publishing.service.gov.uk/media/5ecf8ed2e90e0754d3f5ee98/traffic-sign-drawing-schedule-12-part-20-item-04-p529.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-04-p529.pdf
12,20,05,p529x1,,https://assets.publishing.service.gov.uk/media/5ecf8edfe90e0754d7f1891c/traffic-sign-drawing-schedule-12-part-20-item-05-p529x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-05-p529x1.pdf
12,20,06,p530a,,https://assets.publishing.service.gov.uk/media/5ecf8ef0e90e0754d5088ab7/traffic-sign-drawing-schedule-12-part-20-item-06-p530a.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-06-p530a.pdf
12,20,08,p552,,https://assets.publishing.service.gov.uk/media/5ecf8efed3bf7f45fa098a5b/traffic-sign-drawing-schedule-12-part-20-item-08-p552.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-08-p552.pdf
12,20,09,p554,,https://assets.publishing.service.gov.uk/media/5ecf910dd3bf7f45fb32142d/traffic-sign-drawing-schedule-12-part-20-item-09-p554.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-09-p554.pdf
12,20,12,p555x1,,https://assets.publishing.service.gov.uk/media/5ecf916386650c76a69ceb3a/traffic-sign-drawing-schedule-12-part-20-item-12-p555x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-12-p555x1.pdf
12,20,13,p557x1,,https://assets.publishing.service.gov.uk/media/5ecf916fe90e0754cef0038a/traffic-sign-drawing-schedule-12-part-20-item-13-p557x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-13-p557x1.pdf
12,20,14,p770,,https://assets.publishing.service.gov.uk/media/5ecf9180e90e0754cf07cb26/traffic-sign-drawing-schedule-12-part-20-item-14-p770.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-14-p770.pdf
12,20,15,p771,,https://assets.publishing.service.gov.uk/media/5ecf918f86650c76a7c9aea1/traffic-sign-drawing-schedule-12-part-20-item-15-p771.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-15-p771.pdf
12,20,16,p772,,https://assets.publishing.service.gov.uk/media/5ecf919be90e0754cef0038b/traffic-sign-drawing-schedule-12-part-20-item-16-p772.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-16-p772.pdf
12,20,17,p779,,https://assets.publishing.service.gov.uk/media/5ecf91a8e90e0754cc92fb11/traffic-sign-drawing-schedule-12-part-20-item-17-p779.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-17-p779.pdf
12,20,18,p950,,https://assets.publishing.service.gov.uk/media/5ecf91b5e90e0754cd08d64e/traffic-sign-drawing-schedule-12-part-20-item-18-p950.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-18-p950.pdf
12,20,19,p612-and-613,,https://assets.publishing.service.gov.uk/media/5ecf91c5e90e0754dbf67b97/traffic-sign-drawing-schedule-12-part-20-item-19-p612-and-613.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-19-p612-and-613.pdf
12,20,20,p614,,https://assets.publishing.service.gov.uk/media/5ecf91d486650c76a69ceb3b/traffic-sign-drawing-schedule-12-part-20-item-20-p614.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-20-p614.pdf
12,20,21,p616,,https://assets.publishing.service.gov.uk/media/5ecf91e5d3bf7f45fa098a5c/traffic-sign-drawing-schedule-12-part-20-item-21-p616.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-21-p616.pdf
12,20,22,p617,,https://assets.publishing.service.gov.uk/media/5ecf91f9d3bf7f4602e98312/traffic-sign-drawing-schedule-12-part-20-item-22-p617.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-22-p617.pdf
12,20,23,p619,,https://assets.publishing.service.gov.uk/media/5ecf927186650c76ab17fc4f/traffic-sign-drawing-schedule-12-part-20-item-23-p619.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-23-p619.pdf
12,20,24,p622x1a,,https://assets.publishing.service.gov.uk/media/5ecf928786650c76a9e446c4/traffic-sign-drawing-schedule-12-part-20-item-24-p622x1a.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-24-p622x1a.pdf
12,20,26,p622x8,,https://assets.publishing.service.gov.uk/media/5ecf934ae90e0754cef0038c/traffic-sign-drawing-schedule-12-part-20-item-26-p622x8.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-26-p622x8.pdf
12,20,27,ns67,,https://assets.publishing.service.gov.uk/media/5ecf935a86650c76ae1d640c/traffic-sign-drawing-schedule-12-part-20-item-27-ns67.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-27-ns67.pdf
12,20,28,p952,,https://assets.publishing.service.gov.uk/media/5ecf936ad3bf7f45fe60a922/traffic-sign-drawing-schedule-12-part-20-item-28-p952.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-28-p952.pdf
12,20,29,p619x1,,https://assets.publishing.service.gov.uk/media/5ecf9374d3bf7f45ff9c27b9/traffic-sign-drawing-schedule-12-part-20-item-29-p619x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-29-p619x1.pdf
12,20,30,p622x7,,https://assets.publishing.service.gov.uk/media/5ecf9399d3bf7f45ff9c27ba/traffic-sign-drawing-schedule-12-part-20-item-30-p622x7.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-30-p622x7.pdf
12,20,31,p619x2,,https://assets.publishing.service.gov.uk/media/5ecf93b1e90e0754d96bb729/traffic-sign-drawing-schedule-12-part-20-item-31-p619x2.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-31-p619x2.pdf
12,20,32,p622x5,,https://assets.publishing.service.gov.uk/media/5ecf93c5d3bf7f45fe60a923/traffic-sign-drawing-schedule-12-part-20-item-32-p622x5.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-32-p622x5.pdf
12,20,33,p629x1,,https://assets.publishing.service.gov.uk/media/5ecf93d386650c76ae1d640d/traffic-sign-drawing-schedule-12-part-20-item-33-p629x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-33-p629x1.pdf
12,20,34,p629a,,https://assets.publishing.service.gov.uk/media/5ecf93e2d3bf7f4602e98315/traffic-sign-drawing-schedule-12-part-20-item-34-p629a.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-34-p629a.pdf
12,20,35,p629x2a,,https://assets.publishing.service.gov.uk/media/5ecf93f6e90e0754d6c480ac/traffic-sign-drawing-schedule-12-part-20-item-35-p629x2a.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-35-p629x2a.pdf
12,20,37,np953a,,https://assets.publishing.service.gov.uk/media/5ecf940ee90e0754dbf67b98/traffic-sign-drawing-schedule-12-part-20-item-37-np953a.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-37-np953a.pdf
12,20,38,np953b,,https://assets.publishing.service.gov.uk/media/5ecf941dd3bf7f4607b90ab0/traffic-sign-drawing-schedule-12-part-20-item-38-np953b.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-38-np953b.pdf
12,20,43,np953x1b,,https://assets.publishing.service.gov.uk/media/5ecf942d86650c76b02b2d43/traffic-sign-drawing-schedule-12-part-20-item-43-np953x1b.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-20-item-43-np953x1b.pdf
12,24,01,to-17-s46,,https://assets.publishing.service.gov.uk/media/5ecf9444d3bf7f45fb321430/traffic-sign-drawing-schedule-12-part-24-item-01-to-17-s46.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-24-item-01-to-17-s46.pdf
12,26,01,np2917x1,,https://assets.publishing.service.gov.uk/media/5ecf9456e90e0754dbf67b99/traffic-sign-drawing-schedule-12-part-26-item-01-np2917x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-26-item-01-np2917x1.pdf
12,26,02,p2917,,https://assets.publishing.service.gov.uk/media/5ecf9467d3bf7f4606f1e108/traffic-sign-drawing-schedule-12-part-26-item-02-p2917.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-26-item-02-p2917.pdf
12,26,02,p2918,,https://assets.publishing.service.gov.uk/media/5ecf96af86650c76a551df36/traffic-sign-drawing-schedule-12-part-26-item-02-p2918.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-26-item-02-p2918.pdf
12,26,04,p2918x1,,https://assets.publishing.service.gov.uk/media/5ed76573e90e0754d5088b17/traffic-sign-drawing-schedule-12-part-26-item-04-p2918x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-26-item-04-p2918x1.pdf
12,26,05,p2330,,https://assets.publishing.service.gov.uk/media/5ecf975de90e0754dbf67b9a/traffic-sign-drawing-schedule-12-part-26-item-05-p2330.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-26-item-05-p2330.pdf
12,26,06,p2308x1,,https://assets.publishing.service.gov.uk/media/5ecf977386650c76adc36f25/traffic-sign-drawing-schedule-12-part-26-item-06-p2308x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-26-item-06-p2308x1.pdf
12,28,01,p2904x2,,https://assets.publishing.service.gov.uk/media/5ecf9785e90e0754d4e624ff/traffic-sign-drawing-schedule-12-part-28-item-01-p2904x2.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-01-p2904x2.pdf
12,28,02,p2017x1,,https://assets.publishing.service.gov.uk/media/5ecf979ae90e0754dbf67b9c/traffic-sign-drawing-schedule-12-part-28-item-02-p2017x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-02-p2017x1.pdf
12,28,04,p2912,,https://assets.publishing.service.gov.uk/media/5ecf97ded3bf7f45fcf2c59f/traffic-sign-drawing-schedule-12-part-28-item-04-p2912.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-04-p2912.pdf
12,28,05,p2010x1,,https://assets.publishing.service.gov.uk/media/5ecf97c8d3bf7f460491206a/traffic-sign-drawing-schedule-12-part-28-item-05-p2010x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-05-p2010x1.pdf
12,28,05,p2010x2,,https://assets.publishing.service.gov.uk/media/5ecf97efd3bf7f4602e98316/traffic-sign-drawing-schedule-12-part-28-item-05-p2010x2.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-05-p2010x2.pdf
12,28,06,p2123,,https://assets.publishing.service.gov.uk/media/5ecf980486650c76acac3809/traffic-sign-drawing-schedule-12-part-28-item-06-p2123.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-06-p2123.pdf
12,28,06,p2124,,https://assets.publishing.service.gov.uk/media/5ecf9816d3bf7f45fa098a60/traffic-sign-drawing-schedule-12-part-28-item-06-p2124.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-06-p2124.pdf
12,28,08,p2215,,https://assets.publishing.service.gov.uk/media/5ecf9830e90e0754da4eaa95/traffic-sign-drawing-schedule-12-part-28-item-08-p2215.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-08-p2215.pdf
12,28,09,p2205,,https://assets.publishing.service.gov.uk/media/5ecf9855d3bf7f4601e57690/traffic-sign-drawing-schedule-12-part-28-item-09-p2205.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-09-p2205.pdf
12,28,10,p2307,,https://assets.publishing.service.gov.uk/media/5ecf986cd3bf7f45fa098a61/traffic-sign-drawing-schedule-12-part-28-item-10-p2307.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-10-p2307.pdf
12,28,13,p2303,,https://assets.publishing.service.gov.uk/media/5ecf988a86650c76a86d85a0/traffic-sign-drawing-schedule-12-part-28-item-13-p2303.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-13-p2303.pdf
12,28,14,p2305,,https://assets.publishing.service.gov.uk/media/5ecf98a086650c76b3d74c04/traffic-sign-drawing-schedule-12-part-28-item-14-p2305.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-14-p2305.pdf
12,28,16,p2709,,https://assets.publishing.service.gov.uk/media/5ecf98b286650c76b2fe74e0/traffic-sign-drawing-schedule-12-part-28-item-16-p2709.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-16-p2709.pdf
12,28,16,p2710,,https://assets.publishing.service.gov.uk/media/5ecf98c286650c76adc36f27/traffic-sign-drawing-schedule-12-part-28-item-16-p2710.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-16-p2710.pdf
12,28,17,p2711x1,,https://assets.publishing.service.gov.uk/media/5ecf98d186650c76a9e446c7/traffic-sign-drawing-schedule-12-part-28-item-17-p2711x1.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-17-p2711x1.pdf
12,28,18,p2922,,https://assets.publishing.service.gov.uk/media/5ecf98e2d3bf7f4606f1e10b/traffic-sign-drawing-schedule-12-part-28-item-18-p2922.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-18-p2922.pdf
12,28,20,p2601x2,,https://assets.publishing.service.gov.uk/media/5ecf98f586650c76a9e446c8/traffic-sign-drawing-schedule-12-part-28-item-20-p2601x2.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-20-p2601x2.pdf
12,28,21,p2610x2,,https://assets.publishing.service.gov.uk/media/5ecf990fd3bf7f45ff9c27bc/traffic-sign-drawing-schedule-12-part-28-item-21-p2610x2.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-21-p2610x2.pdf
12,28,22,p818x4,,https://assets.publishing.service.gov.uk/media/5ecf992ee90e0754cd08d651/traffic-sign-drawing-schedule-12-part-28-item-22-p818x4.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-22-p818x4.pdf
12,28,23,p818x5,,https://assets.publishing.service.gov.uk/media/5ecf993fe90e0754d2437c6d/traffic-sign-drawing-schedule-12-part-28-item-23-p818x5.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-23-p818x5.pdf
12,28,24,p2502,,https://assets.publishing.service.gov.uk/media/5ecf994ee90e0754cc92fb18/traffic-sign-drawing-schedule-12-part-28-item-24-p2502.pdf,Original PDFs/Schedule 12/traffic-sign-drawing-schedule-12-part-28-item-24-p2502.pdf
13,02,01,p551x1,,https://assets.publishing.service.gov.uk/media/5eb9522f86650c2791ec70f2/traffic-sign-drawing-schedule-13-part-02-item-01-p551x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-02-item-01-p551x1.pdf
13,,,traffic-sign-drawing-schedule-13-part-2-items-02-and-03-p554,,https://assets.publishing.service.gov.uk/media/5eba6807e90e070834b6676d/traffic-sign-drawing-schedule-13-part-2-items-02-and-03-p554.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-2-items-02-and-03-p554.pdf
13,02,04,p554x2,,https://assets.publishing.service.gov.uk/media/5eb952fd86650c278a0d1772/traffic-sign-drawing-schedule-13-part-02-item-04-p554x2.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-02-item-04-p554x2.pdf
13,02,05,p556,,https://assets.publishing.service.gov.uk/media/5eb956a086650c279326642b/traffic-sign-drawing-schedule-13-part-02-item-05-p556.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-02-item-05-p556.pdf
13,02,06,p557,,https://assets.publishing.service.gov.uk/media/5eb956c886650c278a0d1776/traffic-sign-drawing-schedule-13-part-02-item-06-p557.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-02-item-06-p557.pdf
13,02,07,p562,,https://assets.publishing.service.gov.uk/media/5eb956d8e90e07083cd8a465/traffic-sign-drawing-schedule-13-part-02-item-07-p562.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-02-item-07-p562.pdf
13,02,08,p950,,https://assets.publishing.service.gov.uk/media/5eb956e6e90e070836be82a0/traffic-sign-drawing-schedule-13-part-02-item-08-p950.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-02-item-08-p950.pdf
13,02,09,p7001,,https://assets.publishing.service.gov.uk/media/5eb9570ae90e070831aeb0b1/traffic-sign-drawing-schedule-13-part-02-item-09-p7001.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-02-item-09-p7001.pdf
13,02,10,p7009,,https://assets.publishing.service.gov.uk/media/5eb95718d3bf7f5d3bdd8aaa/traffic-sign-drawing-schedule-13-part-02-item-10-p7009.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-02-item-10-p7009.pdf
13,04,01,p511,,https://assets.publishing.service.gov.uk/media/5eb957a1e90e070833a51686/traffic-sign-drawing-schedule-13-part-04-item-01-p511.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-04-item-01-p511.pdf
13,04,02,p513x2,,https://assets.publishing.service.gov.uk/media/5eb957aee90e070835525d58/traffic-sign-drawing-schedule-13-part-04-item-02-p513x2.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-04-item-02-p513x2.pdf
13,04,03,p7009x1,,https://assets.publishing.service.gov.uk/media/5eb957bc86650c279a4c1cda/traffic-sign-drawing-schedule-13-part-04-item-03-p7009x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-04-item-03-p7009x1.pdf
13,06,01,p7006x1,,https://assets.publishing.service.gov.uk/media/5eb957ca86650c2794d75018/traffic-sign-drawing-schedule-13-part-06-item-01-p7006x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-01-p7006x1.pdf
13,06,02,p7007x1,,https://assets.publishing.service.gov.uk/media/641c6f2a5155a2000c6ad568/traffic-sign-drawing-schedule-13-part-06-item-02-p7007x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-02-p7007x1.pdf
13,06,03,p7008,,https://assets.publishing.service.gov.uk/media/5eb95897e90e07083b7d760b/traffic-sign-drawing-schedule-13-part-06-item-03-p7008.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-03-p7008.pdf
13,06,07,p7104,,https://assets.publishing.service.gov.uk/media/5eb958a4d3bf7f5d3a907e52/traffic-sign-drawing-schedule-13-part-06-item-07-p7104.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-07-p7104.pdf
13,06,08,p7105,,https://assets.publishing.service.gov.uk/media/5eb958b1e90e0708302da41e/traffic-sign-drawing-schedule-13-part-06-item-08-p7105.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-08-p7105.pdf
13,06,09,p7402,,https://assets.publishing.service.gov.uk/media/5eb958c4e90e070836be82a2/traffic-sign-drawing-schedule-13-part-06-item-09-p7402.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-09-p7402.pdf
13,06,10,p7403,,https://assets.publishing.service.gov.uk/media/5eb958d286650c279626e58e/traffic-sign-drawing-schedule-13-part-06-item-10-p7403.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-10-p7403.pdf
13,06,11,p610,,https://assets.publishing.service.gov.uk/media/5eb958e686650c278a0d1779/traffic-sign-drawing-schedule-13-part-06-item-11-p610.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-11-p610.pdf
13,06,12,p7404,,https://assets.publishing.service.gov.uk/media/5eb95976e90e07083cd8a468/traffic-sign-drawing-schedule-13-part-06-item-12-p7404.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-12-p7404.pdf
13,6,13,p7202x1,,https://assets.publishing.service.gov.uk/media/5ec52b47d3bf7f5d380b127d/traffic-sign-drawing-schedule-13-part-6-item-13-p7202x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-6-item-13-p7202x1.pdf
13,6,15,p7244,,https://assets.publishing.service.gov.uk/media/5ec52bcbd3bf7f5d3defffdb/traffic-sign-drawing-schedule-13-part-6-item-15-p7244.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-6-item-15-p7244.pdf
13,6,16,p7245,,https://assets.publishing.service.gov.uk/media/5ec52cafe90e071e354dfd37/traffic-sign-drawing-schedule-13-part-6-item-16-p7245.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-6-item-16-p7245.pdf
13,06,17,p633,,https://assets.publishing.service.gov.uk/media/5eb95a2be90e07083a7f74c9/traffic-sign-drawing-schedule-13-part-06-item-17-p633.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-17-p633.pdf
13,06,18,np-scr,,https://assets.publishing.service.gov.uk/media/5eb95a7186650c2791ec70f8/traffic-sign-drawing-schedule-13-part-06-item-18-np-scr.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-18-np-scr.pdf
13,06,19,p636,,https://assets.publishing.service.gov.uk/media/5eb95a7d86650c278e5eafce/traffic-sign-drawing-schedule-13-part-06-item-19-p636.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-19-p636.pdf
13,06,20,p636x1,,https://assets.publishing.service.gov.uk/media/5eb95a8dd3bf7f5d39550300/traffic-sign-drawing-schedule-13-part-06-item-20-p636x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-20-p636x1.pdf
13,06,21,p636x2,,https://assets.publishing.service.gov.uk/media/5eb95a99d3bf7f5d42b1c413/traffic-sign-drawing-schedule-13-part-06-item-21-p636x2.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-21-p636x2.pdf
13,06,22,p640x1,,https://assets.publishing.service.gov.uk/media/5eb95b7e86650c2792c2bad6/traffic-sign-drawing-schedule-13-part-06-item-22-p640x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-22-p640x1.pdf
13,06,23,p829x1,,https://assets.publishing.service.gov.uk/media/5eb95b8a86650c279626e58f/traffic-sign-drawing-schedule-13-part-06-item-23-p829x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-23-p829x1.pdf
13,06,24,p829x2,,https://assets.publishing.service.gov.uk/media/5eb95b99d3bf7f5d37fa0d38/traffic-sign-drawing-schedule-13-part-06-item-24-p829x2.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-24-p829x2.pdf
13,06,25,p829x3,,https://assets.publishing.service.gov.uk/media/5eb95ba686650c279020b2c1/traffic-sign-drawing-schedule-13-part-06-item-25-p829x3.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-25-p829x3.pdf
13,06,26,829x4,,https://assets.publishing.service.gov.uk/media/5eb95bbbe90e0708370f97fa/traffic-sign-drawing-schedule-13-part-06-item-26-829x4.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-26-829x4.pdf
13,06,27,p832x7,,https://assets.publishing.service.gov.uk/media/5ec532b586650c76acac3775/traffic-sign-drawing-schedule-13-part-06-item-27-p832x7.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-27-p832x7.pdf
13,06,28,p2701,,https://assets.publishing.service.gov.uk/media/5eb9720ae90e07083975dfe6/traffic-sign-drawing-schedule-13-part-06-item-28-p2701.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-28-p2701.pdf
13,06,28,p2701x1,,https://assets.publishing.service.gov.uk/media/5eb9725386650c2791ec7101/traffic-sign-drawing-schedule-13-part-06-item-28-p2701x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-28-p2701x1.pdf
13,06,35,7026,,https://assets.publishing.service.gov.uk/media/5eb972b2d3bf7f5d411ad9f6/traffic-sign-drawing-schedule-13-part-06-item-35-7026.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-35-7026.pdf
13,06,36,p7029,,https://assets.publishing.service.gov.uk/media/5eb972cd86650c279a4c1ce1/traffic-sign-drawing-schedule-13-part-06-item-36-p7029.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-36-p7029.pdf
13,06,37,p7014,,https://assets.publishing.service.gov.uk/media/5eb9732786650c27955a8957/traffic-sign-drawing-schedule-13-part-06-item-37-p7014.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-37-p7014.pdf
13,06,38,7032,,https://assets.publishing.service.gov.uk/media/5eb9736e86650c279626e593/traffic-sign-drawing-schedule-13-part-06-item-38-7032.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-38-7032.pdf
13,06,39,7014x1,,https://assets.publishing.service.gov.uk/media/5eb973a5d3bf7f5d411ad9f7/traffic-sign-drawing-schedule-13-part-06-item-39-7014x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-39-7014x1.pdf
13,06,40,7291,,https://assets.publishing.service.gov.uk/media/5eb97425d3bf7f5d40439320/traffic-sign-drawing-schedule-13-part-06-item-40-7291.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-40-7291.pdf
13,06,41,7294,,https://assets.publishing.service.gov.uk/media/5eb9744286650c27984d2b3d/traffic-sign-drawing-schedule-13-part-06-item-41-7294.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-41-7294.pdf
13,06,42,7003x1,,https://assets.publishing.service.gov.uk/media/5eb97470e90e070834b66765/traffic-sign-drawing-schedule-13-part-06-item-42-7003x1.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-42-7003x1.pdf
13,06,43,7004-7005,,https://assets.publishing.service.gov.uk/media/641d78165155a200136ad5f5/traffic-sign-drawing-schedule-13-part-06-item-43-7004-7005.pdf,Original PDFs/Schedule 13/traffic-sign-drawing-schedule-13-part-06-item-43-7004-7005.pdf
