code,name,family,file,size,notes,source
CW24-1bL,,Temporary Traffic Control Signs,SIGN_CW24-1bL.svg,42.4x42.4 in,size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check,Original PDFs/shsd-2012-section8.pdf#page=53
CW24-1bL,,Temporary Traffic Control Signs,SIGN_VAR2_CW24-1bL.svg,42.4x42.4 in,size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check,Original PDFs/shsd-2012-section8.pdf#page=53
CW24-1bL,,Temporary Traffic Control Signs,SIGN_WHITE_CW24-1bL.svg,30.0x31.4 in,"size 30 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=53
CW24-1bR,,Temporary Traffic Control Signs,SIGN_CW24-1bR.svg,42.4x42.4 in,size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check,Original PDFs/shsd-2012-section8.pdf#page=53
CW24-1bR,,Temporary Traffic Control Signs,SIGN_VAR2_CW24-1bR.svg,42.4x42.4 in,size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check,Original PDFs/shsd-2012-section8.pdf#page=53
CW24-1cP,ALL LANES,Temporary Traffic Control Signs,ALL_LANES_CW24-1cP.svg,24.0x18.0 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=54
CW24-1cP,ALL LANES,Temporary Traffic Control Signs,ALL_LANES_VAR2_CW24-1cP.svg,24.0x18.0 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=54
CW25-1T,USE NEXT RAMP,Temporary Traffic Control Signs,USE_NEXT_RAMP_CW25-1T.svg,17.0x17.0 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=55
CW25-1T,USE NEXT RAMP,Temporary Traffic Control Signs,USE_NEXT_RAMP_ORANGE_CW25-1T.svg,67.9x67.9 in,scale from the drawing's side dimension (48.0 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=55
CW27-1T,TEXAS,Temporary Traffic Control Signs,TEXAS_CW27-1T.svg,18.8x18.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=56
CW27-1T,TEXAS,Temporary Traffic Control Signs,TEXAS_ORANGE_CW27-1T.svg,67.9x67.9 in,scale from the drawing's side dimension (48.0 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=56
CW26-1T,EXIT CLOSED,Temporary Traffic Control Signs,EXIT_CLOSED_CW26-1T.svg,96.0x24.0 in,scale from the drawing's overall width dimension (96.0 in),Original PDFs/shsd-2012-section8.pdf#page=56
CW28-1T,TEXAS,Temporary Traffic Control Signs,TEXAS_CW28-1T.svg,36.0x36.0 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 1 smaller detail drawing(s) beside it on the sheet not extracted",Original PDFs/shsd-2012-section8.pdf#page=57
CW28-1T,TEXAS,Temporary Traffic Control Signs,TEXAS_ORANGE_CW28-1T.svg,50.9x50.9 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 1 smaller detail drawing(s) beside it on the sheet not extracted",Original PDFs/shsd-2012-section8.pdf#page=57
CW29-1T,INMATE WORK PROGRAM,Temporary Traffic Control Signs,INMATE_WORK_PROGRAM_CW29-1T.svg,13.5x13.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=58
CW29-1T,INMATE WORK PROGRAM,Temporary Traffic Control Signs,INMATE_WORK_PROGRAM_ORANGE_CW29-1T.svg,50.9x50.9 in,scale from the drawing's side dimension (36.0 in); 2 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=58
CW21-1aT,INMATE WORK PROGRAM,Temporary Traffic Control Signs,INMATE_WORK_PROGRAM_CW21-1aT.svg,50.9x50.9 in,scale from the drawing's side dimension (36.0 in),Original PDFs/shsd-2012-section8.pdf#page=58
CW29-1TP,TEXAS,Temporary Traffic Control Signs,TEXAS_CW29-1TP.svg,24.0x18.0 in,scale from the drawing's overall width dimension (24.0 in),Original PDFs/shsd-2012-section8.pdf#page=58
CW29-2T,INMATE WORK PROGRAM TEXAS DEPARTMENT OF CRIMINAL JUSTICE,Temporary Traffic Control Signs,INMATE_WORK_PROGRAM_TEXAS_DEPARTMENT_OF_CRIMINAL_JUSTICE_CW29-2T.svg,48.0x62.1 in,"size 48 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=59
G20-1T,ROAD WORK NEXT X MILES,Temporary Traffic Control Signs,ROAD_WORK_NEXT_X_MILES_G20-1T.svg,48.0x18.5 in,"size 48 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=59
G20-1aT,ROAD WORK NEXT X MILES NEXT XX MILES (with Arrows),Temporary Traffic Control Signs,ROAD_WORK_NEXT_X_MILES_NEXT_XX_MILES_WITH_ARROWS_G20-1aT.svg,39.8x51.5 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section8.pdf#page=60
G20-1bTL(R),TEXAS,Temporary Traffic Control Signs,TEXAS_G20-1bTLR.svg,39.2x50.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section8.pdf#page=60
G20-2,END ROAD WORK,Temporary Traffic Control Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/END_ROAD_WORK_G20-2.svg (was: size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section8.pdf#page=61
G20-2bT,END WORK ZONE,Temporary Traffic Control Signs,END_WORK_ZONE_G20-2bT.svg,36.0x18.0 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=61
G20-5T,BEGIN ROAD WORK NEXT X MILES,Temporary Traffic Control Signs,BEGIN_ROAD_WORK_NEXT_X_MILES_G20-5T.svg,32.4x16.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section8.pdf#page=62
G20-4,BEGIN ROAD WORK NEXT X MILES,Temporary Traffic Control Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PILOT_CAR_FOLLOW_ME_G20-4.svg (was: scale from the drawing's overall width dimension (36.0 in)),Original PDFs/shsd-2012-section8.pdf#page=62
G20-7T,TEXAS,Temporary Traffic Control Signs,TEXAS_G20-7T.svg,96.0x48.1 in,"size 96 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=64
G20-6T,NAME ADDRESS CITY STATE CONTRACTOR,Temporary Traffic Control Signs,NAME_ADDRESS_CITY_STATE_CONTRACTOR_G20-6T.svg,48.0x33.3 in,"size 48 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=64
G20-9TP,TEXAS,Temporary Traffic Control Signs,TEXAS_G20-9TP.svg,24.0x24.0 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=65
G20-10T,TEXAS,Temporary Traffic Control Signs,TEXAS_G20-10T.svg,11.7x7.0 in,scale from the drawing's overall width dimension (11.7 in),Original PDFs/shsd-2012-section8.pdf#page=66
G20-10T,TEXAS,Temporary Traffic Control Signs,TEXAS_YELLOW_G20-10T.svg,11.7x2.3 in,scaled from the dimensioned G20-10T drawing (thumbnail),Original PDFs/shsd-2012-section8.pdf#page=66
E5-3,EXIT ONLY,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/EXIT_ONLY_E5-3.svg (was: scale from the drawing's overall width dimension (48.0 in)),Original PDFs/shsd-2012-section8.pdf#page=67
E5-2a,EXIT CLOSED,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/EXIT_CLOSED_E5-2a.svg (was: no dimension of its own; drawn to the same size as E5-3 on the sheet — check),Original PDFs/shsd-2012-section8.pdf#page=67
E5-2,EXIT OPEN,Guide Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/EXIT_OPEN_E5-2.svg (was: no dimension of its own; drawn to the same size as E5-3 on the sheet — check),Original PDFs/shsd-2012-section8.pdf#page=67
E5-4aTP,GUIDE SIGN,Guide Signs,GUIDE_SIGN_E5-4aTP.svg,39.6x51.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section8.pdf#page=68
E5-4aT,GUIDE SIGN,Guide Signs,GUIDE_SIGN_E5-4aT.svg,32.5x42.0 in,scale from the drawing's overall height dimension (42.0 in),Original PDFs/shsd-2012-section8.pdf#page=68
M4-8,DETOUR,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DETOUR_M4-8.svg (was: size 24 in: conventional-road row for M4-8 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section8.pdf#page=69
M4-8a,END DETOUR,Route Markers,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/END_DETOUR_M4-8a.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section8.pdf#page=70
M4-8b,TEXAS,Route Markers,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/END_DETOUR_M4-8b.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section8.pdf#page=70
M4-9R,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DETOUR_M4-9R.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section8.pdf#page=71
M4-9L,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DETOUR_M4-9L.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in)),Original PDFs/shsd-2012-section8.pdf#page=71
M4-9S,TEXAS,Route Markers,TEXAS_M4-9S.svg,30.0x24.0 in,"size 30 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=72
M4-9aL,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLIST_PEDESTRIAN_DETOUR_M4-9aL.svg (was: scale from the drawing's overall width dimension (30.0 in)),Original PDFs/shsd-2012-section8.pdf#page=73
M4-9aL,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLIST_PEDESTRIAN_DETOUR_M4-9aL.svg (was: scaled from the dimensioned M4-9aL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=73
M4-9aR,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLIST_PEDESTRIAN_DETOUR_M4-9aR.svg (was: scaled from the dimensioned M4-9aL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=73
M4-9aR,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLIST_PEDESTRIAN_DETOUR_M4-9aR.svg (was: scaled from the dimensioned M4-9aL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=73
M4-9bL,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PEDESTRIAN_DETOUR_M4-9bL.svg (was: scale from the drawing's overall width dimension (30.0 in)),Original PDFs/shsd-2012-section8.pdf#page=74
M4-9bL,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PEDESTRIAN_DETOUR_M4-9bL.svg (was: scaled from the dimensioned M4-9bL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=74
M4-9bR,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PEDESTRIAN_DETOUR_M4-9bR.svg (was: scaled from the dimensioned M4-9bL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=74
M4-9bR,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/PEDESTRIAN_DETOUR_M4-9bR.svg (was: scaled from the dimensioned M4-9bL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=74
M4-9cL,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLIST_DETOUR_WITH_ARROW_M4-9cL.svg (was: scale from the drawing's overall width dimension (30.0 in)),Original PDFs/shsd-2012-section8.pdf#page=75
M4-9cL,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLIST_DETOUR_WITH_ARROW_M4-9cL.svg (was: scaled from the dimensioned M4-9cL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=75
M4-9cR,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLIST_DETOUR_WITH_ARROW_M4-9cR.svg (was: scaled from the dimensioned M4-9cL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=75
M4-9cR,ROUTE SIGN,Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/BICYCLIST_DETOUR_WITH_ARROW_M4-9cR.svg (was: scaled from the dimensioned M4-9cL drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=75
M4-9TR,TEXAS,Route Markers,TEXAS_M4-9TR.svg,30.0x30.0 in,size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check,Original PDFs/shsd-2012-section8.pdf#page=76
M4-9TL,TEXAS,Route Markers,TEXAS_M4-9TL.svg,30.0x30.0 in,size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check,Original PDFs/shsd-2012-section8.pdf#page=76
M4-10L,DETOUR (Arrow),Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DETOUR_LEFT_M4-10L.svg (was: scale from the drawing's overall width dimension (27.75 in)),Original PDFs/shsd-2012-section8.pdf#page=77
M4-10R,DETOUR (Arrow),Route Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/DETOUR_RIGHT_M4-10R.svg (was: scaled from the dimensioned M4-10L drawing (thumbnail)),Original PDFs/shsd-2012-section8.pdf#page=77
M4-12T,TEXAS,Route Markers,TEXAS_M4-12T.svg,42.3x12.7 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section8.pdf#page=78
M4-11TP,TEXAS,Route Markers,TEXAS_M4-11TP.svg,60.0x12.0 in,"size 60 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=78
R1-2,YIELD,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/YIELD_R1-2.svg (was: no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted),Original PDFs/shsd-2012-section8.pdf#page=80
R1-7,WAIT ON STOP,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/WAIT_ON_STOP_R1-7.svg (was: scale from the drawing's overall width dimension (24.0 in)),Original PDFs/shsd-2012-section8.pdf#page=80
R1-7aT,WAIT ON STOP,intervene/Regulatory Signs,WAIT_ON_STOP_R1-7aT.svg,73.1x56.5 in,4 overlapping duplicate shape(s) in the sheet's drawing (FHWA artwork fault); needs a manual check,Original PDFs/shsd-2012-section8.pdf#page=81
R1-8,GO ON SLOW,Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/GO_ON_SLOW_R1-8.svg (was: scale from the drawing's overall width dimension (24.0 in)),Original PDFs/shsd-2012-section8.pdf#page=82
R1-8aT,GO ON SLOW,Regulatory Signs,GO_ON_SLOW_R1-8aT.svg,12.0x15.0 in,scale from the drawing's overall width dimension (12.0 in),Original PDFs/shsd-2012-section8.pdf#page=83
R20-3T,OBEY WARNING SIGNS STATE LAW,Regulatory Signs,OBEY_WARNING_SIGNS_STATE_LAW_R20-3T.svg,48.0x41.8 in,scale from the drawing's overall width dimension (48.0 in),Original PDFs/shsd-2012-section8.pdf#page=84
R20-5T,DOUBLE,Regulatory Signs,DOUBLE_R20-5T.svg,24.0x24.0 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=85
R20-5aTP,ARE PRESENT,Regulatory Signs,ARE_PRESENT_R20-5aTP.svg,24.0x11.7 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section8.pdf#page=85
IM1-1,GENERAL INFORMATION SIGN,Other Signs,GENERAL_INFORMATION_SIGN_IM1-1.svg,18.9x18.9 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=86
IM1-1,GENERAL INFORMATION SIGN,Other Signs,GENERAL_INFORMATION_SIGN_VARIANT_IM1-1.svg,37.3x37.3 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=86
IM2-1,TEXAS,Other Signs,TEXAS_IM2-1.svg,36.0x36.0 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 1 smaller detail drawing(s) beside it on the sheet not extracted",Original PDFs/shsd-2012-section8.pdf#page=87
IM2-1,TEXAS,Other Signs,TEXAS_VARIANT_IM2-1.svg,36.0x36.0 in,"size 36 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 1 smaller detail drawing(s) beside it on the sheet not extracted",Original PDFs/shsd-2012-section8.pdf#page=87
IM3-1,TEXAS,Other Signs,TEXAS_IM3-1.svg,18.8x18.8 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=88
IM3-1,TEXAS,Other Signs,TEXAS_VARIANT_IM3-1.svg,36.9x18.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=88
IM3-1,TEXAS,Other Signs,TEXAS_VARIANT_IM3-1_2.svg,36.9x18.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=88
IM3-1,TEXAS,Other Signs,TEXAS_VARIANT_IM3-1_3.svg,36.9x18.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=88
IM3-1,TEXAS,Other Signs,TEXAS_VARIANT_IM3-1_4.svg,36.9x18.6 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in); 1 smaller detail drawing(s) beside it on the sheet not extracted,Original PDFs/shsd-2012-section8.pdf#page=88
S1-1,,School Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/SCHOOL_S1-1.svg (was: size 36 in: conventional-road row for S1-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section9.pdf#page=3
S3-1,,School Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/SCHOOL_BUS_STOP_AHEAD_S3-1.svg (was: size 30 in: conventional-road row for S3-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section9.pdf#page=4
S3-1T,SCHOOL BUS STOP AHEAD,School Signs,SCHOOL_BUS_STOP_AHEAD_S3-1T.svg,30.0x38.8 in,"size 30 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 2 smaller detail drawing(s) beside it on the sheet not extracted",Original PDFs/shsd-2012-section9.pdf#page=5
S3-2,SCHOOL BUS TURN AHEAD,School Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/SCHOOL_BUS_TURN_AHEAD_S3-2.svg (was: size 30 in: no conventional-road marker in the table and no earlier edition of this code; 30 in diamond chosen — check),Original PDFs/shsd-2012-section9.pdf#page=6
S4-2P,TEXAS,School Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/WHEN_CHILDREN_ARE_PRESENT_PLAQUE_S4-2P.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section9.pdf#page=7
S4-1P,TEXAS,School Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/TIME_OF_DAY_PLAQUE_X_XX_TO_X_XX_AM_X_XX_TO_X_XX_PM_S4-1P.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section9.pdf#page=7
S4-4P,WHEN FLASHING,School Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/WHEN_FLASHING_PLAQUE_S4-4P.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section9.pdf#page=8
S4-3P,SCHOOL,School Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/SCHOOL_PLAQUE_S4-3P.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section9.pdf#page=8
S4-5,YELLOW GREEN,School Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/REDUCED_SCHOOL_SPEED_LIMIT_AHEAD_S4-5.svg (was: size 30 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check; 1 smaller detail drawing(s) beside it on the sheet not extracted)",Original PDFs/shsd-2012-section9.pdf#page=9
S4-5a,,School Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/REDUCED_SCHOOL_SPEED_LIMIT_AHEAD_S4-5a.svg (was: size 30 in: conventional-road row for S4-5a in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section9.pdf#page=10
S4-6P,ALL YEAR,School Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/DAYS_OF_WEEK_PLAQUE_S4-6P.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section9.pdf#page=11
S4-7P,ALL YEAR,School Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/ALL_YEAR_PLAQUE_S4-7P.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section9.pdf#page=11
S5-1,SCHOOL SPEED LIMIT WHEN FLASHING,School Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/SCHOOL_SPEED_LIMIT_XX_WHEN_FLASHING_S5-1.svg (was: size 24 in: conventional-road row for S5-1 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section9.pdf#page=12
S5-2,END SCHOOL ZONE,School Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/END_SCHOOL_ZONE_S5-2.svg (was: size 24 in: conventional-road row for S5-2 in the 2004/2012 sheets (2024 table has no marker)),Original PDFs/shsd-2012-section9.pdf#page=13
S5-2aTP,,School Signs,SIGN_S5-2aTP.svg,24.0x9.5 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section9.pdf#page=14
S5-3,END SCHOOL SPEED LIMIT,School Signs,,,"same code as the base pack: use Federal (MUTCD 2023)/SVGs/END_SCHOOL_SPEED_LIMIT_S5-3.svg (was: size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check)",Original PDFs/shsd-2012-section9.pdf#page=15
S6-1T,SCHOOL SPEED LIMIT WHEN FLASHING,School Signs,SCHOOL_SPEED_LIMIT_WHEN_FLASHING_S6-1T.svg,84.0x35.3 in,"size 84 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section9.pdf#page=16
S7-1T,,School Signs,SIGN_S7-1T.svg,31.4x23.2 in,no size table or width dimension read; drawn at page scale (1 pt = 0.1 in),Original PDFs/shsd-2012-section9.pdf#page=17
SW16-2P,TEXAS,School Signs,TEXAS_SW16-2P.svg,24.0x19.2 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section9.pdf#page=18
SW16-2aP,TEXAS,School Signs,TEXAS_SW16-2aP.svg,24.0x9.6 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section9.pdf#page=18
SW16-6PL(R),,School Signs,SIGN_SW16-6PLR.svg,24.0x18.0 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section9.pdf#page=19
SW16-5PL(R),,School Signs,SIGN_SW16-5PLR.svg,24.0x18.0 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section9.pdf#page=19
SW16-7PL(R),TEXAS,School Signs,TEXAS_SW16-7PLR.svg,21.0x10.5 in,"size 21 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section9.pdf#page=20
SW16-9P,TEXAS,School Signs,TEXAS_SW16-9P.svg,24.0x14.4 in,"size 24 in: smallest table row (no conventional-road marker, no earlier edition of this code) — check",Original PDFs/shsd-2012-section9.pdf#page=20
R1-6b,YIELD                 - RED (AS SHOWN),Regulatory Signs,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/IN_STREET_SCHOOL_CROSSING_YIELD_R1-6b.svg (was: scale from the drawing's overall width dimension (12.0 in)),Original PDFs/shsd-2012-section9.pdf#page=21
OM1-1,REFLECTORS — YELLOW,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_1_OM1-1.svg (was: scale from the drawing's side dimension (18.0 in)),Original PDFs/shsd-2012-section10.pdf#page=3
OM1-3,REFLECTORS — YELLOW,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_1_OM1-3.svg (was: no dimension of its own; drawn to the same size as OM1-1 on the sheet — check),Original PDFs/shsd-2012-section10.pdf#page=3
OM1-2,REFLECTORS — YELLOW,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_1_OM1-2.svg (was: no dimension of its own; drawn to the same size as OM1-1 on the sheet — check),Original PDFs/shsd-2012-section10.pdf#page=3
OM2-2V,REFLECTORS — YELLOW,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_2_OM2-2V.svg (was: scale from the drawing's overall width dimension (6.0 in)),Original PDFs/shsd-2012-section10.pdf#page=4
OM2-1V,REFLECTORS — YELLOW,Object Markers,,,same code as the base pack: use Federal (MUTCD 2023)/SVGs/OBJECT_MARKER_TYPE_2_OM2-1V.svg (was: no dimension of its own; drawn to the same size as OM2-2V on the sheet — check),Original PDFs/shsd-2012-section10.pdf#page=4
